segment,factors,bin,n,win_rate,place_rate,win_roi,place_roi,score
SURFACE_2_芝,manken_shisu+shirushi_code_4,22.0|5,108,10.2,,118.5,97.1,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,22.0|6,84,9.5,,142.4,133.9,2.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,23.0|1,131,30.5,,93.6,85.3,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,23.0|2,243,21.0,,106.8,92.6,2.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,23.0|3,259,13.9,,85.2,74.1,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,23.0|4,207,10.6,,100.2,72.3,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,23.0|5,118,8.5,,83.6,42.7,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,23.0|6,90,4.4,,32.0,57.5,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,24.0|1,134,25.4,,85.5,83.4,0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,24.0|2,252,18.3,,78.3,92.1,1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,24.0|3,253,13.4,,86.2,94.7,1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,24.0|4,215,11.6,,100.0,77.1,0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,24.0|5,137,3.6,,23.2,69.8,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,24.0|6,126,4.0,,33.6,72.3,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,25.0|1,197,25.9,,72.6,80.4,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,25.0|2,300,16.3,,79.7,72.7,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,25.0|3,328,13.1,,83.1,77.6,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,25.0|4,223,9.9,,83.7,81.9,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,25.0|5,159,9.4,,85.0,56.1,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,25.0|6,148,2.7,,32.5,54.5,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,26.0|1,205,27.8,,87.3,83.1,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,26.0|2,336,16.7,,71.0,77.2,-0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,26.0|3,343,9.9,,57.7,68.8,-1.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,26.0|4,263,11.0,,75.2,80.6,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,26.0|5,199,5.5,,79.1,84.4,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,26.0|6,144,2.8,,82.9,51.1,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,27.0|1,221,26.7,,74.0,80.4,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,27.0|2,343,15.5,,71.6,79.0,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,27.0|3,386,13.0,,72.9,78.6,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,27.0|4,290,12.4,,104.3,80.9,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,27.0|5,175,10.3,,129.7,94.1,1.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,27.0|6,169,3.0,,23.8,58.8,-1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,28.0|1,265,27.9,,78.8,78.2,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,28.0|2,407,18.2,,77.4,79.3,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,28.0|3,391,15.1,,91.1,85.8,1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,28.0|4,341,9.4,,60.6,63.5,-1.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,28.0|5,189,10.6,,85.5,74.4,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,28.0|6,186,7.0,,115.6,83.7,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,29.0|1,272,29.4,,85.4,82.3,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,29.0|2,418,21.1,,100.3,87.9,1.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,29.0|3,368,14.7,,85.5,80.2,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,29.0|4,348,10.1,,77.5,89.7,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,29.0|5,235,8.9,,161.8,82.3,2.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,29.0|6,201,5.5,,133.7,104.2,1.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,30.0|1,327,28.1,,76.3,82.4,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,30.0|2,454,18.3,,77.2,77.1,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,30.0|3,412,16.5,,105.1,84.5,1.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,30.0|4,311,9.3,,75.7,75.5,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,30.0|5,217,7.4,,74.5,74.8,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,30.0|6,258,6.6,,99.3,76.3,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,31.0|1,398,30.7,,83.3,84.6,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,31.0|2,464,17.9,,72.2,80.1,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,31.0|3,394,11.4,,64.6,76.5,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,31.0|4,329,7.6,,55.3,74.6,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,31.0|5,283,5.7,,69.7,65.4,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,31.0|6,260,3.8,,49.6,57.2,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,32.0|1,385,27.5,,72.6,78.7,-0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,32.0|2,455,19.6,,78.5,81.9,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,32.0|3,398,12.3,,71.3,85.7,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,32.0|4,318,8.8,,76.0,83.5,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,32.0|5,269,4.8,,50.5,69.8,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,32.0|6,277,6.1,,82.7,89.2,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,33.0|1,403,29.8,,84.3,87.2,1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,33.0|2,508,19.3,,81.8,86.3,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,33.0|3,420,12.6,,72.7,82.4,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,33.0|4,381,7.1,,62.2,68.2,-1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,33.0|5,336,6.8,,65.5,77.9,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,33.0|6,326,7.7,,124.0,70.3,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,34.0|1,477,29.4,,76.0,82.5,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,34.0|2,500,16.0,,62.2,74.4,-1.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,34.0|3,508,15.4,,98.1,82.9,1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,34.0|4,454,11.7,,91.4,81.2,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,34.0|5,351,7.1,,81.8,70.1,-0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,34.0|6,314,5.4,,87.9,66.6,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,35.0|1,514,28.4,,71.1,81.5,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,35.0|2,466,22.7,,94.4,87.3,1.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,35.0|3,482,13.9,,88.2,94.7,1.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,35.0|4,416,8.7,,65.3,67.5,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,35.0|5,389,4.9,,65.9,66.4,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,35.0|6,310,4.2,,56.6,68.8,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,36.0|1,526,30.2,,74.3,77.2,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,36.0|2,534,19.9,,76.1,87.1,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,36.0|3,484,11.0,,64.6,80.4,-0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,36.0|4,438,10.3,,86.1,71.7,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,36.0|5,368,8.4,,97.8,66.9,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,36.0|6,345,4.1,,65.1,69.1,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,37.0|1,510,34.9,,92.5,86.4,1.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,37.0|2,564,19.0,,72.5,76.7,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,37.0|3,489,15.5,,97.3,80.4,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,37.0|4,423,9.2,,71.8,73.7,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,37.0|5,377,7.7,,96.1,85.0,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,37.0|6,355,3.4,,69.9,68.6,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,38.0|1,514,31.5,,82.5,85.7,1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,38.0|2,460,21.1,,88.9,87.0,1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,38.0|3,500,18.2,,103.9,77.2,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,38.0|4,449,10.5,,75.0,85.0,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,38.0|5,364,5.8,,64.8,70.5,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,38.0|6,383,6.5,,117.0,86.0,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,39.0|1,539,26.7,,66.8,77.6,-1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,39.0|2,501,17.2,,64.5,74.6,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,39.0|3,456,12.5,,75.7,83.4,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,39.0|4,496,10.7,,87.9,73.3,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,39.0|5,380,9.7,,82.1,85.5,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,39.0|6,376,5.6,,80.9,78.8,-0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,40.0|1,485,27.8,,69.7,81.0,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,40.0|2,542,17.7,,79.3,80.6,0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,40.0|3,512,15.0,,82.6,83.3,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,40.0|4,469,9.4,,70.6,84.2,0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,40.0|5,396,7.6,,87.6,78.8,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,40.0|6,372,6.2,,112.2,76.0,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,41.0|1,563,33.2,,81.9,84.1,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,41.0|2,546,15.8,,61.1,74.5,-1.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,41.0|3,497,11.3,,65.2,72.6,-1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,41.0|4,483,8.1,,61.5,67.4,-1.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,41.0|5,438,7.5,,77.2,76.7,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,41.0|6,420,4.8,,53.0,70.9,-1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,42.0|1,533,33.6,,85.6,83.1,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,42.0|2,506,18.8,,78.7,81.8,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,42.0|3,488,14.3,,91.2,78.8,0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,42.0|4,502,11.6,,82.3,81.1,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,42.0|5,390,7.9,,89.0,83.0,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,42.0|6,442,4.5,,66.8,69.1,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,43.0|1,518,33.0,,79.5,83.9,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,43.0|2,552,19.4,,74.8,83.4,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,43.0|3,510,13.3,,87.0,88.6,1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,43.0|4,476,7.8,,61.9,68.2,-1.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,43.0|5,449,7.8,,81.3,79.5,0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,43.0|6,408,5.9,,85.3,82.6,0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,44.0|1,531,29.9,,73.0,80.9,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,44.0|2,497,21.3,,91.9,90.0,1.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,44.0|3,468,14.3,,89.4,71.6,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,44.0|4,461,11.9,,96.4,80.8,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,44.0|5,431,6.7,,66.8,69.4,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,44.0|6,436,6.0,,82.1,89.5,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,45.0|1,544,30.1,,75.6,90.7,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,45.0|2,478,19.9,,96.9,93.8,2.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,45.0|3,503,12.9,,70.1,76.0,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,45.0|4,433,7.9,,70.3,67.6,-1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,45.0|5,451,7.3,,82.7,87.1,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,45.0|6,419,3.6,,42.7,67.9,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,46.0|1,533,34.0,,82.4,82.0,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,46.0|2,481,19.3,,78.6,84.6,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,46.0|3,441,12.2,,67.3,72.7,-1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,46.0|4,424,11.6,,88.9,88.7,1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,46.0|5,404,4.2,,33.7,58.4,-2.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,46.0|6,427,3.7,,60.4,92.0,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,47.0|1,467,33.8,,74.7,80.9,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,47.0|2,400,16.5,,71.0,82.7,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,47.0|3,447,15.0,,84.7,84.7,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,47.0|4,474,8.0,,58.2,82.6,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,47.0|5,405,6.4,,69.1,75.7,-0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,47.0|6,447,6.0,,78.8,68.4,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,48.0|1,489,32.1,,73.2,84.0,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,48.0|2,400,22.0,,80.6,85.8,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,48.0|3,426,12.0,,61.9,73.3,-1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,48.0|4,442,10.2,,76.3,71.4,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,48.0|5,412,7.3,,81.6,90.7,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,48.0|6,428,6.3,,109.5,83.2,1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,49.0|1,440,33.4,,83.4,87.0,1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,49.0|2,367,19.6,,74.0,89.9,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,49.0|3,327,16.5,,94.8,95.6,2.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,49.0|4,424,6.1,,49.0,70.6,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,49.0|5,450,6.2,,73.0,72.4,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,49.0|6,396,7.6,,95.8,80.7,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,50.0|1,496,34.1,,79.1,85.9,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,50.0|2,329,17.9,,64.9,85.5,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,50.0|3,354,11.3,,64.9,74.6,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,50.0|4,371,8.1,,64.8,77.3,-0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,50.0|5,409,6.6,,82.0,67.0,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,50.0|6,434,5.8,,69.9,88.3,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,51.0|1,443,28.7,,59.2,82.6,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,51.0|2,302,18.2,,82.4,76.3,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,51.0|3,295,15.9,,100.0,79.5,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,51.0|4,391,10.2,,82.2,73.7,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,51.0|5,392,8.2,,96.3,85.9,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,51.0|6,408,5.1,,46.0,66.8,-1.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,52.0|1,411,36.0,,76.9,82.7,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,52.0|2,275,22.5,,88.8,91.9,1.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,52.0|3,277,11.2,,68.9,74.3,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,52.0|4,358,7.3,,57.5,69.3,-1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,52.0|5,362,6.6,,57.2,62.0,-1.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,52.0|6,384,5.7,,73.4,93.6,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,53.0|1,368,33.4,,71.6,78.6,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,53.0|2,242,17.4,,72.9,72.8,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,53.0|3,248,12.5,,62.1,75.6,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,53.0|4,304,9.9,,77.4,76.0,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,53.0|5,343,6.1,,84.2,82.7,0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,53.0|6,344,4.7,,56.6,70.2,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,54.0|1,311,39.2,,85.5,87.5,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,54.0|2,224,16.5,,76.7,81.4,-0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,54.0|3,220,14.5,,92.8,78.1,0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,54.0|4,289,9.3,,72.9,83.7,0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,54.0|5,375,6.7,,94.2,85.9,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,54.0|6,384,6.8,,85.5,87.7,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,55.0|1,283,36.7,,77.2,83.6,0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,55.0|2,171,20.5,,82.7,85.6,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,55.0|3,203,15.8,,104.8,88.9,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,55.0|4,263,12.9,,125.9,86.3,1.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,55.0|5,335,7.5,,74.2,84.9,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,55.0|6,319,4.4,,38.6,67.2,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,56.0|1,259,40.2,,84.9,83.0,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,56.0|2,176,19.3,,85.6,88.7,0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,56.0|3,188,12.8,,68.8,69.4,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,56.0|4,226,12.4,,110.5,87.1,1.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,56.0|5,310,7.7,,100.6,70.8,-0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,56.0|6,293,3.4,,48.9,66.5,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,57.0|1,278,33.1,,80.9,91.0,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,57.0|2,127,23.6,,83.7,79.4,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,57.0|3,170,10.6,,66.7,64.9,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,57.0|4,226,8.4,,99.0,90.5,1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,57.0|5,353,7.4,,78.9,77.0,-0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,57.0|6,325,4.0,,62.1,64.2,-1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,58.0|1,200,33.5,,71.2,78.7,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,58.0|2,102,21.6,,72.0,76.8,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,58.0|3,115,14.8,,85.6,72.5,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,58.0|4,204,9.3,,66.5,85.5,-0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,58.0|5,316,9.2,,89.6,76.6,0.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,58.0|6,319,5.6,,79.3,74.8,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,59.0|1,164,31.7,,66.6,78.1,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,59.0|2,88,22.7,,84.0,83.4,0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,59.0|3,116,19.0,,69.5,76.7,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,59.0|4,207,9.2,,93.7,91.9,1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,59.0|5,279,7.2,,90.2,95.8,1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,59.0|6,264,6.8,,90.7,83.3,0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,60.0|1,140,35.7,,79.8,87.9,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,60.0|2,100,18.0,,74.7,85.5,0.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,60.0|3,107,15.9,,73.6,67.6,-0.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,60.0|4,151,9.9,,91.5,97.5,1.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,60.0|5,268,7.1,,50.5,65.4,-1.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,60.0|6,254,5.9,,62.7,81.1,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,61.0|1,107,41.1,,98.1,93.8,1.8
SURFACE_2_芝,manken_shisu+shirushi_code_4,61.0|2,55,18.2,,82.8,72.0,-0.3
SURFACE_2_芝,manken_shisu+shirushi_code_4,61.0|3,77,14.3,,94.5,82.3,0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,61.0|4,147,12.2,,106.6,98.4,1.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,61.0|5,247,7.7,,66.5,95.3,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,61.0|6,274,5.5,,62.7,69.4,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,62.0|1,92,39.1,,76.5,86.9,0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,62.0|2,41,22.0,,60.9,76.2,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,62.0|3,54,13.0,,64.0,67.2,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,62.0|4,137,10.9,,104.1,88.9,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,62.0|5,249,7.2,,95.7,60.3,-0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,62.0|6,204,8.8,,117.9,75.1,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,63.0|1,78,33.3,,67.1,84.1,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,63.0|2,42,9.5,,37.5,50.2,-1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,63.0|3,52,9.6,,36.4,49.1,-1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,63.0|4,104,6.7,,27.8,71.2,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,63.0|5,205,6.8,,87.6,68.1,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,63.0|6,226,7.1,,83.0,80.2,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,64.0|1,64,21.9,,34.2,77.9,-1.0
SURFACE_2_芝,manken_shisu+shirushi_code_4,64.0|3,47,21.3,,127.8,91.2,1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,64.0|4,105,10.5,,96.0,94.2,0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,64.0|5,216,8.8,,80.2,70.0,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,64.0|6,194,5.7,,81.4,68.2,-0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,65.0|1,46,52.2,,116.3,92.4,1.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,65.0|3,35,14.3,,117.6,108.3,1.2
SURFACE_2_芝,manken_shisu+shirushi_code_4,65.0|4,80,11.2,,76.6,95.3,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,65.0|5,180,6.7,,49.5,59.4,-1.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,65.0|6,170,5.3,,64.1,89.2,0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,66.0|1,38,44.7,,79.2,89.2,0.5
SURFACE_2_芝,manken_shisu+shirushi_code_4,66.0|3,36,16.7,,139.7,74.8,0.6
SURFACE_2_芝,manken_shisu+shirushi_code_4,66.0|4,72,6.9,,47.9,80.0,-0.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,66.0|5,163,7.4,,94.2,91.1,0.7
SURFACE_2_芝,manken_shisu+shirushi_code_4,66.0|6,138,4.3,,56.0,60.3,-0.9
SURFACE_2_芝,manken_shisu+shirushi_code_4,67.0|1,31,48.4,,105.7,98.0,1.4
SURFACE_2_芝,manken_shisu+shirushi_code_4,67.0|4,78,9.0,,100.7,68.0,-0.1
SURFACE_2_芝,manken_shisu+shirushi_code_4,67.0|5,151,7.3,,84.2,79.3,0.0
