name,gid,bin,n,win_rate,place_rate,win_roi,place_roi,ZH,ZR,Shr,score
KEIBAJO_SURFACE×kishumei,04_芝,藤懸貴志,61,11.5,24.6,209.8,98.0,0.4695,2.0954,0.3638,3.6
KEIBAJO_SURFACE×kishumei,04_芝,藤田菜七子,434,7.8,20.0,55.5,67.9,-0.2624,-0.4726,0.7214,-3.0
KEIBAJO_SURFACE×kishumei,04_芝,蛯名正義,65,12.3,27.7,96.8,78.5,0.762,0.2725,0.3739,2.2
KEIBAJO_SURFACE×kishumei,04_芝,西塚洸二,91,9.9,24.2,45.7,84.4,0.2544,-0.218,0.4305,0.2
KEIBAJO_SURFACE×kishumei,04_芝,西村淳也,255,11.4,30.2,99.2,96.0,0.8149,0.6988,0.6239,4.8
KEIBAJO_SURFACE×kishumei,04_芝,西田雄一郎,142,5.6,16.9,73.2,56.9,-0.7208,-0.5059,0.5119,-3.4
KEIBAJO_SURFACE×kishumei,04_芝,角田大和,98,5.1,23.5,41.3,64.0,-0.359,-0.7346,0.4436,-2.6
KEIBAJO_SURFACE×kishumei,04_芝,角田大河,34,5.9,26.5,108.6,72.2,-0.0728,0.2737,0.2799,0.3
KEIBAJO_SURFACE×kishumei,04_芝,酒井学,61,6.6,19.7,62.3,74.7,-0.4237,-0.2352,0.3638,-1.4
KEIBAJO_SURFACE×kishumei,04_芝,野中悠太郎,149,2.7,14.8,25.9,62.6,-1.1984,-0.9545,0.521,-5.0
KEIBAJO_SURFACE×kishumei,04_芝,長岡禎仁,59,1.7,11.9,2.1,33.1,-1.5018,-1.9146,0.3585,-4.0
KEIBAJO_SURFACE×kishumei,04_芝,長浜鴻緒,36,0.0,25.0,0.0,129.2,-0.8675,0.2402,0.2873,-1.2
KEIBAJO_SURFACE×kishumei,04_芝,鮫島克駿,251,9.6,30.7,134.9,102.5,0.6335,1.2825,0.6209,5.4
KEIBAJO_SURFACE×kishumei,04_芝,鮫島良太,38,2.6,15.8,60.6,72.0,-1.1464,-0.3173,0.2945,-2.3
KEIBAJO_SURFACE×kishumei,04_芝,黛弘人,155,3.9,16.8,66.7,72.0,-0.9286,-0.2428,0.5285,-3.5
KEIBAJO_SURFACE×kishumei,04_芝,Ｃ．ルメール,148,37.2,68.9,88.1,94.1,6.3406,0.5201,0.5197,6.2
KEIBAJO_SURFACE×kishumei,04_芝,Ｍ．デムーロ,283,17.0,38.5,87.0,83.0,2.0079,0.2548,0.6437,6.5
KEIBAJO_SURFACE×kishumei,05_ダ,三浦皇成,1044,10.7,32.9,77.9,81.0,0.7281,0.0904,0.8503,4.2
KEIBAJO_SURFACE×kishumei,05_ダ,丸山元気,296,6.4,22.3,64.8,80.2,-0.3981,-0.0824,0.6521,-2.0
KEIBAJO_SURFACE×kishumei,05_ダ,丸田恭介,311,6.1,20.9,86.7,90.2,-0.5167,0.3971,0.6614,-0.8
KEIBAJO_SURFACE×kishumei,05_ダ,丹内祐次,139,5.0,12.2,78.9,62.2,-1.1677,-0.3114,0.5078,-4.0
KEIBAJO_SURFACE×kishumei,05_ダ,井上敏樹,55,3.6,14.5,109.2,82.8,-1.1858,0.5009,0.3477,-1.7
KEIBAJO_SURFACE×kishumei,05_ダ,伊藤工真,94,5.3,18.1,48.9,83.6,-0.7764,-0.196,0.4362,-2.5
KEIBAJO_SURFACE×kishumei,05_ダ,佐々木大輔,140,4.3,17.9,33.9,64.9,-0.901,-0.7852,0.5092,-4.2
KEIBAJO_SURFACE×kishumei,05_ダ,内田博幸,1297,8.6,26.4,84.3,73.2,0.0979,-0.0054,0.8742,0.5
KEIBAJO_SURFACE×kishumei,05_ダ,勝浦正樹,128,3.9,21.1,99.0,110.8,-0.7522,0.9961,0.4924,0.2
KEIBAJO_SURFACE×kishumei,05_ダ,北村友一,80,16.2,31.2,115.1,72.4,1.244,0.3419,0.4082,3.4
KEIBAJO_SURFACE×kishumei,05_ダ,北村宏司,818,6.7,24.1,71.2,87.4,-0.2553,0.1519,0.8195,-0.7
KEIBAJO_SURFACE×kishumei,05_ダ,原優介,347,7.2,21.6,73.3,71.2,-0.3505,-0.1797,0.6816,-2.2
KEIBAJO_SURFACE×kishumei,05_ダ,原田和真,44,0.0,18.2,0.0,75.5,-1.3667,-0.9536,0.3148,-3.1
KEIBAJO_SURFACE×kishumei,05_ダ,古川吉洋,32,9.4,12.5,53.1,35.1,-0.6543,-1.2134,0.2722,-2.3
KEIBAJO_SURFACE×kishumei,05_ダ,吉田豊,776,5.2,23.2,64.8,77.5,-0.4786,-0.1418,0.8123,-3.1
KEIBAJO_SURFACE×kishumei,05_ダ,吉田隼人,151,6.6,20.5,55.8,66.9,-0.4847,-0.4817,0.5235,-2.8
KEIBAJO_SURFACE×kishumei,05_ダ,和田竜二,150,4.0,19.3,90.5,57.7,-0.85,-0.273,0.5222,-3.3
KEIBAJO_SURFACE×kishumei,05_ダ,嘉藤貴行,165,4.2,17.6,150.3,83.7,-0.9305,1.0076,0.5404,-0.4
KEIBAJO_SURFACE×kishumei,05_ダ,団野大成,63,6.3,28.6,25.7,100.7,-0.0276,-0.0946,0.3689,-0.3
KEIBAJO_SURFACE×kishumei,05_ダ,坂井瑠星,180,9.4,30.6,62.4,86.6,0.4424,0.03,0.5571,1.7
KEIBAJO_SURFACE×kishumei,05_ダ,大野拓弥,1114,6.9,24.2,64.0,75.4,-0.2267,-0.1975,0.8578,-2.2
KEIBAJO_SURFACE×kishumei,05_ダ,宮崎北斗,121,5.8,18.2,188.8,115.8,-0.7141,2.1701,0.4819,3.0
KEIBAJO_SURFACE×kishumei,05_ダ,小林凌大,39,12.8,25.6,303.9,102.6,0.522,3.2434,0.2981,3.4
KEIBAJO_SURFACE×kishumei,05_ダ,小林勝太,41,0.0,14.6,0.0,80.3,-1.5849,-0.848,0.3049,-3.1
KEIBAJO_SURFACE×kishumei,05_ダ,小林脩斗,95,5.3,15.8,67.5,65.5,-0.9158,-0.3739,0.4381,-3.1
KEIBAJO_SURFACE×kishumei,05_ダ,山田敬士,82,3.7,14.6,58.5,58.3,-1.1685,-0.6389,0.4125,-3.6
KEIBAJO_SURFACE×kishumei,05_ダ,岩田康誠,321,6.9,25.9,85.8,86.7,-0.1237,0.3094,0.6672,0.6
KEIBAJO_SURFACE×kishumei,05_ダ,岩田望来,198,9.6,23.2,119.8,64.4,0.0165,0.2216,0.5754,0.7
KEIBAJO_SURFACE×kishumei,05_ダ,岩部純二,122,9.0,14.8,192.5,53.9,-0.56,0.8519,0.4834,0.4
KEIBAJO_SURFACE×kishumei,05_ダ,嶋田純次,60,5.0,21.7,129.2,115.2,-0.592,1.4508,0.3612,1.4
KEIBAJO_SURFACE×kishumei,05_ダ,川田将雅,179,20.7,49.2,75.4,85.9,2.841,0.1686,0.556,6.2
KEIBAJO_SURFACE×kishumei,05_ダ,幸英明,64,1.6,18.8,42.6,48.0,-1.1503,-1.054,0.3714,-3.6
KEIBAJO_SURFACE×kishumei,05_ダ,戸崎圭太,1343,15.7,38.3,61.9,68.4,1.6179,-0.3764,0.8778,6.5
KEIBAJO_SURFACE×kishumei,05_ダ,斎藤新,65,7.7,18.5,150.1,56.5,-0.4821,0.4068,0.3739,-0.4
KEIBAJO_SURFACE×kishumei,05_ダ,木幡初也,118,2.5,19.5,16.1,80.1,-1.0066,-0.6616,0.4773,-4.0
KEIBAJO_SURFACE×kishumei,05_ダ,木幡初広,34,8.8,38.2,34.3,170.2,0.8354,1.5366,0.2799,2.7
KEIBAJO_SURFACE×kishumei,05_ダ,木幡巧也,728,7.1,23.1,72.4,97.2,-0.2709,0.3817,0.8034,0.2
KEIBAJO_SURFACE×kishumei,05_ダ,木幡育也,215,3.3,13.0,33.7,43.7,-1.3105,-1.254,0.5913,-6.1
KEIBAJO_SURFACE×kishumei,05_ダ,杉原誠人,137,3.6,16.8,165.8,89.2,-1.0465,1.3123,0.5051,0.1
KEIBAJO_SURFACE×kishumei,05_ダ,村田一誠,60,5.0,11.7,81.3,63.9,-1.1979,-0.2456,0.3612,-2.8
KEIBAJO_SURFACE×kishumei,05_ダ,松山弘平,230,12.6,31.3,98.7,81.7,0.8449,0.3523,0.6042,4.0
KEIBAJO_SURFACE×kishumei,05_ダ,松岡正海,554,4.7,17.9,74.9,64.0,-0.856,-0.3192,0.762,-5.0
KEIBAJO_SURFACE×kishumei,05_ダ,松田大作,43,7.0,20.9,44.2,102.2,-0.4154,0.1576,0.3116,-0.6
KEIBAJO_SURFACE×kishumei,05_ダ,松若風馬,43,9.3,20.9,70.4,68.1,-0.1566,-0.2823,0.3116,-0.8
KEIBAJO_SURFACE×kishumei,05_ダ,柴山雄一,230,7.4,20.4,86.8,75.8,-0.4007,0.0814,0.6042,-1.3
KEIBAJO_SURFACE×kishumei,05_ダ,柴田善臣,439,5.7,21.6,96.7,92.8,-0.5193,0.5728,0.7234,-0.2
KEIBAJO_SURFACE×kishumei,05_ダ,柴田大知,616,4.4,16.9,25.2,58.1,-0.9504,-1.0379,0.7787,-7.1
KEIBAJO_SURFACE×kishumei,05_ダ,横山典弘,551,13.1,31.4,112.2,97.1,0.9072,0.8511,0.7612,6.5
KEIBAJO_SURFACE×kishumei,05_ダ,横山和生,461,8.2,26.9,73.5,84.8,0.0832,0.1219,0.7317,0.9
KEIBAJO_SURFACE×kishumei,05_ダ,横山武史,670,11.0,31.0,74.9,65.3,0.6467,-0.2906,0.7913,2.1
KEIBAJO_SURFACE×kishumei,05_ダ,横山琉人,111,5.4,20.7,79.9,99.8,-0.6076,0.5278,0.4661,-0.5
KEIBAJO_SURFACE×kishumei,05_ダ,武士沢友治,377,3.2,15.9,56.4,57.5,-1.146,-0.6814,0.6966,-6.1
KEIBAJO_SURFACE×kishumei,05_ダ,武藤雅,586,5.8,21.7,65.9,77.1,-0.502,-0.1376,0.7709,-3.0
KEIBAJO_SURFACE×kishumei,05_ダ,武豊,249,14.1,34.9,89.6,79.9,1.2318,0.2048,0.6194,4.8
KEIBAJO_SURFACE×kishumei,05_ダ,永野猛蔵,386,6.2,21.0,50.9,78.1,-0.4994,-0.2933,0.7008,-3.2
KEIBAJO_SURFACE×kishumei,05_ダ,江田照男,608,3.1,12.5,63.4,67.7,-1.3633,-0.374,0.7766,-6.8
KEIBAJO_SURFACE×kishumei,05_ダ,池添謙一,90,4.4,14.4,37.6,64.8,-1.1019,-0.7435,0.4286,-3.8
KEIBAJO_SURFACE×kishumei,05_ダ,津村明秀,736,7.3,26.0,69.9,85.6,-0.0726,0.0968,0.8049,0.0
KEIBAJO_SURFACE×kishumei,05_ダ,浜中俊,70,5.7,18.6,7.8,38.1,-0.7011,-1.6841,0.3859,-3.8
KEIBAJO_SURFACE×kishumei,05_ダ,田中勝春,442,8.4,22.2,102.6,75.6,-0.1791,0.2642,0.7245,0.2
KEIBAJO_SURFACE×kishumei,05_ダ,田辺裕信,1174,11.4,29.6,76.3,66.9,0.6069,-0.2388,0.8636,2.3
KEIBAJO_SURFACE×kishumei,05_ダ,的場勇人,69,1.4,8.7,1.8,20.5,-1.7848,-2.1425,0.3836,-4.4
KEIBAJO_SURFACE×kishumei,05_ダ,石川裕紀人,811,5.3,20.8,91.2,86.6,-0.6128,0.3712,0.8183,-1.7
KEIBAJO_SURFACE×kishumei,05_ダ,石橋脩,701,8.4,27.1,84.1,84.4,0.1178,0.2387,0.7979,1.6
KEIBAJO_SURFACE×kishumei,05_ダ,福永祐一,285,11.9,36.1,60.8,95.1,1.057,0.1981,0.645,4.5
KEIBAJO_SURFACE×kishumei,05_ダ,荻野極,126,6.3,20.6,54.0,69.7,-0.5124,-0.4414,0.4894,-2.6
KEIBAJO_SURFACE×kishumei,05_ダ,菅原明良,667,9.3,28.0,79.9,83.3,0.2736,0.1647,0.7906,2.1
KEIBAJO_SURFACE×kishumei,05_ダ,菅原隆一,64,6.2,21.9,266.7,174.6,-0.4449,4.3869,0.3714,4.2
KEIBAJO_SURFACE×kishumei,05_ダ,菊沢一樹,290,4.5,20.0,71.6,95.7,-0.7513,0.3392,0.6483,-2.0
KEIBAJO_SURFACE×kishumei,05_ダ,菱田裕二,35,8.6,20.0,58.0,66.2,-0.2899,-0.471,0.2837,-1.2
KEIBAJO_SURFACE×kishumei,05_ダ,藤岡佑介,90,7.8,23.3,130.9,85.9,-0.18,0.8262,0.4286,1.4
KEIBAJO_SURFACE×kishumei,05_ダ,藤岡康太,42,2.4,11.9,26.1,51.2,-1.4784,-1.179,0.3083,-3.2
KEIBAJO_SURFACE×kishumei,05_ダ,藤懸貴志,36,11.1,22.2,105.4,52.6,0.1247,-0.2087,0.2873,-0.1
KEIBAJO_SURFACE×kishumei,05_ダ,藤田菜七子,231,3.9,11.3,33.3,37.4,-1.346,-1.3974,0.6051,-6.4
KEIBAJO_SURFACE×kishumei,05_ダ,蛯名正義,276,6.2,21.4,44.3,79.4,-0.4752,-0.3429,0.639,-3.0
KEIBAJO_SURFACE×kishumei,05_ダ,西村太一,31,6.5,19.4,81.9,54.5,-0.5626,-0.4453,0.2682,-1.5
KEIBAJO_SURFACE×kishumei,05_ダ,西村淳也,56,3.6,23.2,34.7,92.5,-0.6587,-0.1684,0.3504,-1.7
KEIBAJO_SURFACE×kishumei,05_ダ,西田雄一郎,41,2.4,12.2,168.5,100.3,-1.4602,1.5885,0.3049,-0.3
KEIBAJO_SURFACE×kishumei,05_ダ,酒井学,52,13.5,26.9,283.2,98.5,0.6796,2.9079,0.3392,3.8
KEIBAJO_SURFACE×kishumei,05_ダ,野中悠太郎,587,4.3,16.5,74.3,72.8,-0.9859,-0.1327,0.7712,-5.0
KEIBAJO_SURFACE×kishumei,05_ダ,長岡禎仁,55,5.5,20.0,86.9,88.0,-0.6388,0.3511,0.3477,-0.8
KEIBAJO_SURFACE×kishumei,05_ダ,長浜鴻緒,97,4.1,17.5,48.8,60.8,-0.9478,-0.6988,0.4418,-3.6
KEIBAJO_SURFACE×kishumei,05_ダ,鮫島克駿,113,6.2,22.1,44.2,58.5,-0.4327,-0.804,0.4693,-3.0
KEIBAJO_SURFACE×kishumei,05_ダ,黛弘人,71,9.9,19.7,98.0,66.7,-0.1618,0.0139,0.3883,-0.4
KEIBAJO_SURFACE×kishumei,05_ダ,Ａ．シュタル,33,9.1,30.3,44.1,159.9,0.3905,1.426,0.2761,2.3
KEIBAJO_SURFACE×kishumei,05_ダ,Ｃ．デムーロ,39,15.4,41.0,61.3,73.0,1.7478,-0.2823,0.2981,2.4
KEIBAJO_SURFACE×kishumei,05_ダ,Ｃ．ルメール,933,26.6,54.6,79.4,83.0,3.8322,0.1522,0.8366,9.8
KEIBAJO_SURFACE×kishumei,05_ダ,Ｄ．レーン,218,22.0,46.8,66.7,71.4,2.8419,-0.2535,0.5939,6.4
KEIBAJO_SURFACE×kishumei,05_ダ,Ｆ．ミナリク,66,7.6,16.7,60.0,45.8,-0.6024,-0.8962,0.3763,-2.8
KEIBAJO_SURFACE×kishumei,05_ダ,Ｊ．モレイラ,81,23.5,53.1,64.5,73.3,3.3924,-0.2378,0.4104,4.6
KEIBAJO_SURFACE×kishumei,05_ダ,Ｍ．ディー,48,0.0,14.6,0.0,60.6,-1.5849,-1.2814,0.3273,-3.5
KEIBAJO_SURFACE×kishumei,05_ダ,Ｍ．デムーロ,485,13.6,36.3,61.6,82.6,1.2604,-0.0675,0.7403,5.2
KEIBAJO_SURFACE×kishumei,05_ダ,Ｒ．キング,56,7.1,25.0,30.4,58.7,-0.1557,-0.9631,0.3504,-2.0
KEIBAJO_SURFACE×kishumei,05_ダ,Ｒ．ムーア,66,19.7,42.4,51.4,85.3,2.3165,-0.1289,0.3763,3.8
KEIBAJO_SURFACE×kishumei,05_ダ,Ｔ．オシェア,53,5.7,15.1,17.2,24.9,-0.9132,-1.8632,0.342,-3.6
KEIBAJO_SURFACE×kishumei,05_ダ,Ｔ．ベリー,39,25.6,48.7,351.0,124.6,3.3621,4.2855,0.2981,3.6
KEIBAJO_SURFACE×kishumei,05_ダ,Ｔ．マーカン,87,17.2,29.9,109.1,59.1,1.2777,-0.0218,0.4227,3.0
KEIBAJO_SURFACE×kishumei,05_芝,三浦皇成,973,6.7,26.9,76.7,70.3,-0.0871,-0.0583,0.8418,-0.7
KEIBAJO_SURFACE×kishumei,05_芝,丸山元気,267,7.1,24.3,140.2,79.9,-0.1794,0.8918,0.6327,2.2
KEIBAJO_SURFACE×kishumei,05_芝,丸田恭介,203,3.4,13.3,44.1,39.7,-1.0676,-1.103,0.5802,-5.5
KEIBAJO_SURFACE×kishumei,05_芝,丹内祐次,168,4.2,16.1,125.9,76.2,-0.8546,0.6444,0.5439,-1.2
KEIBAJO_SURFACE×kishumei,05_芝,伊藤工真,35,0.0,14.3,0.0,42.7,-1.3317,-1.5531,0.2837,-3.0
KEIBAJO_SURFACE×kishumei,05_芝,佐々木大輔,126,7.1,19.8,37.7,41.6,-0.403,-1.1366,0.4894,-3.7
KEIBAJO_SURFACE×kishumei,05_芝,内田博幸,852,6.6,23.0,56.7,62.1,-0.2901,-0.4699,0.8249,-3.5
KEIBAJO_SURFACE×kishumei,05_芝,勝浦正樹,93,4.3,12.9,67.0,84.1,-1.0044,0.1278,0.4343,-2.4
KEIBAJO_SURFACE×kishumei,05_芝,北村友一,117,9.4,23.1,49.3,48.6,-0.0267,-0.8492,0.4757,-2.2
KEIBAJO_SURFACE×kishumei,05_芝,北村宏司,730,7.7,24.0,57.2,77.3,-0.1389,-0.1343,0.8038,-1.3
KEIBAJO_SURFACE×kishumei,05_芝,原優介,174,2.3,17.2,167.8,93.7,-0.9753,1.5136,0.5506,0.9
KEIBAJO_SURFACE×kishumei,05_芝,吉田豊,586,5.6,23.2,91.0,83.4,-0.3725,0.3929,0.7709,-0.3
KEIBAJO_SURFACE×kishumei,05_芝,吉田隼人,155,11.6,28.4,172.9,111.7,0.4398,1.9637,0.5285,5.1
KEIBAJO_SURFACE×kishumei,05_芝,和田竜二,112,6.2,22.3,95.1,71.8,-0.3618,0.1892,0.4677,-0.6
KEIBAJO_SURFACE×kishumei,05_芝,嘉藤貴行,67,0.0,14.9,0.0,57.5,-1.3019,-1.232,0.3788,-3.9
KEIBAJO_SURFACE×kishumei,05_芝,団野大成,59,6.8,35.6,46.7,113.4,0.3546,0.5263,0.3585,1.8
KEIBAJO_SURFACE×kishumei,05_芝,坂井瑠星,171,9.9,28.1,101.0,92.6,0.2679,0.7093,0.5472,2.9
KEIBAJO_SURFACE×kishumei,05_芝,大野拓弥,837,6.9,21.5,106.1,76.6,-0.337,0.4218,0.8226,0.0
KEIBAJO_SURFACE×kishumei,05_芝,宮崎北斗,49,4.1,12.2,63.9,52.1,-1.0577,-0.6027,0.3304,-2.7
KEIBAJO_SURFACE×kishumei,05_芝,小林脩斗,31,3.2,6.5,174.1,40.8,-1.424,0.4395,0.2682,-1.7
KEIBAJO_SURFACE×kishumei,05_芝,山田敬士,32,3.1,15.6,52.1,28.2,-0.981,-1.2591,0.2722,-2.6
KEIBAJO_SURFACE×kishumei,05_芝,岩田康誠,287,7.7,26.1,102.1,79.6,-0.0345,0.4402,0.6463,1.4
KEIBAJO_SURFACE×kishumei,05_芝,岩田望来,189,8.5,31.2,77.4,84.9,0.2928,0.2666,0.5665,1.9
KEIBAJO_SURFACE×kishumei,05_芝,岩部純二,46,2.2,17.4,19.3,62.8,-0.9746,-0.8916,0.3212,-2.8
KEIBAJO_SURFACE×kishumei,05_芝,嶋田純次,48,8.3,29.2,124.7,127.0,0.1749,1.7325,0.3273,2.8
KEIBAJO_SURFACE×kishumei,05_芝,川田将雅,344,18.6,51.2,85.0,86.5,2.2191,0.3901,0.68,7.2
KEIBAJO_SURFACE×kishumei,05_芝,幸英明,58,5.2,13.8,79.5,41.2,-0.8766,-0.6569,0.3559,-2.8
KEIBAJO_SURFACE×kishumei,05_芝,戸崎圭太,1417,16.7,43.5,75.3,86.7,1.661,0.2811,0.8831,8.2
KEIBAJO_SURFACE×kishumei,05_芝,斎藤新,37,0.0,5.4,0.0,26.5,-1.7741,-1.9046,0.291,-3.3
KEIBAJO_SURFACE×kishumei,05_芝,木幡初也,33,0.0,9.1,0.0,33.9,-1.5902,-1.744,0.2761,-3.1
KEIBAJO_SURFACE×kishumei,05_芝,木幡巧也,420,3.8,17.6,57.0,73.7,-0.817,-0.2147,0.7157,-4.3
KEIBAJO_SURFACE×kishumei,05_芝,木幡育也,116,6.0,19.0,122.2,95.8,-0.5443,1.0264,0.4741,0.9
KEIBAJO_SURFACE×kishumei,05_芝,杉原誠人,141,8.5,22.7,144.2,84.9,-0.1297,1.047,0.5105,2.3
KEIBAJO_SURFACE×kishumei,05_芝,松山弘平,258,8.5,31.4,82.5,88.1,0.3027,0.3956,0.6262,2.5
KEIBAJO_SURFACE×kishumei,05_芝,松岡正海,460,5.0,19.3,57.9,55.7,-0.6217,-0.5947,0.7314,-4.8
KEIBAJO_SURFACE×kishumei,05_芝,松田大作,36,0.0,13.9,0.0,45.8,-1.3516,-1.4859,0.2873,-3.1
KEIBAJO_SURFACE×kishumei,05_芝,松若風馬,35,0.0,14.3,0.0,37.6,-1.3317,-1.6637,0.2837,-3.1
KEIBAJO_SURFACE×kishumei,05_芝,柴山雄一,175,5.1,23.4,50.0,71.2,-0.4087,-0.3507,0.5517,-2.4
KEIBAJO_SURFACE×kishumei,05_芝,柴田善臣,384,6.5,24.2,69.6,81.7,-0.2397,0.1061,0.6999,-0.7
KEIBAJO_SURFACE×kishumei,05_芝,柴田大知,786,4.8,19.5,52.5,72.5,-0.6302,-0.2933,0.8141,-4.3
KEIBAJO_SURFACE×kishumei,05_芝,横山典弘,477,11.7,24.9,61.2,52.6,0.275,-0.6234,0.7375,-1.1
KEIBAJO_SURFACE×kishumei,05_芝,横山和生,371,8.9,27.8,62.0,82.5,0.1607,0.0346,0.6937,0.9
KEIBAJO_SURFACE×kishumei,05_芝,横山武史,702,12.8,34.6,82.1,75.4,0.8587,0.1154,0.7981,4.6
KEIBAJO_SURFACE×kishumei,05_芝,横山琉人,65,6.2,15.4,129.7,58.0,-0.7048,0.294,0.3739,-1.1
KEIBAJO_SURFACE×kishumei,05_芝,武士沢友治,138,2.9,17.4,75.0,68.7,-0.91,-0.1129,0.5065,-3.0
KEIBAJO_SURFACE×kishumei,05_芝,武藤雅,383,6.3,21.7,104.5,69.4,-0.3824,0.2469,0.6994,-0.8
KEIBAJO_SURFACE×kishumei,05_芝,武豊,343,9.0,31.8,39.4,70.2,0.3688,-0.4962,0.6794,-0.2
KEIBAJO_SURFACE×kishumei,05_芝,永野猛蔵,240,4.6,17.1,54.6,81.0,-0.768,-0.0844,0.6124,-3.2
KEIBAJO_SURFACE×kishumei,05_芝,江田照男,328,2.4,12.8,45.8,59.7,-1.1848,-0.6493,0.6712,-5.9
KEIBAJO_SURFACE×kishumei,05_芝,池添謙一,146,12.3,24.0,124.8,71.3,0.2857,0.5253,0.5171,2.3
KEIBAJO_SURFACE×kishumei,05_芝,津村明秀,719,7.2,23.9,82.2,75.5,-0.19,0.1187,0.8016,-0.5
KEIBAJO_SURFACE×kishumei,05_芝,浜中俊,108,9.3,28.7,168.8,94.0,0.2424,1.5318,0.4611,3.7
KEIBAJO_SURFACE×kishumei,05_芝,田中勝春,263,3.0,21.3,53.0,113.1,-0.7069,0.5934,0.6298,-0.9
KEIBAJO_SURFACE×kishumei,05_芝,田辺裕信,1133,10.6,33.7,71.0,82.4,0.6109,0.1376,0.8597,3.9
KEIBAJO_SURFACE×kishumei,05_芝,的場勇人,37,2.7,13.5,7.5,65.2,-1.1223,-0.9774,0.291,-2.7
KEIBAJO_SURFACE×kishumei,05_芝,石川裕紀人,636,6.4,20.6,92.2,71.8,-0.4279,0.1553,0.7835,-1.5
KEIBAJO_SURFACE×kishumei,05_芝,石橋脩,653,8.9,26.8,54.2,61.8,0.111,-0.5056,0.7875,-1.6
KEIBAJO_SURFACE×kishumei,05_芝,福永祐一,385,14.0,37.1,65.5,73.5,1.0937,-0.1197,0.7003,4.2
KEIBAJO_SURFACE×kishumei,05_芝,荻野極,103,7.8,30.1,135.8,96.2,0.1735,1.194,0.4525,3.0
KEIBAJO_SURFACE×kishumei,05_芝,菅原明良,537,8.2,26.8,67.5,80.1,0.0464,0.0468,0.757,0.4
KEIBAJO_SURFACE×kishumei,05_芝,菊沢一樹,114,4.4,21.9,159.3,125.3,-0.5479,2.0998,0.4709,3.2
KEIBAJO_SURFACE×kishumei,05_芝,藤岡佑介,96,8.3,22.9,61.3,55.2,-0.1382,-0.5658,0.4399,-1.7
KEIBAJO_SURFACE×kishumei,05_芝,藤岡康太,47,4.3,21.3,27.9,47.9,-0.5869,-1.1144,0.3243,-2.6
KEIBAJO_SURFACE×kishumei,05_芝,藤田菜七子,148,1.4,12.2,23.7,56.6,-1.3069,-0.9747,0.5197,-5.1
KEIBAJO_SURFACE×kishumei,05_芝,蛯名正義,316,6.0,27.2,54.4,76.1,-0.1368,-0.193,0.6643,-1.3
KEIBAJO_SURFACE×kishumei,05_芝,西村淳也,50,6.0,22.0,46.0,82.6,-0.3952,-0.1501,0.3333,-1.1
KEIBAJO_SURFACE×kishumei,05_芝,野中悠太郎,324,4.9,19.8,80.1,96.6,-0.6061,0.552,0.669,-0.7
KEIBAJO_SURFACE×kishumei,05_芝,長浜鴻緒,39,7.7,28.2,118.4,136.7,0.0698,1.8694,0.2981,2.5
KEIBAJO_SURFACE×kishumei,05_芝,鮫島克駿,103,1.9,20.4,6.6,69.6,-0.8532,-0.8924,0.4525,-3.8
KEIBAJO_SURFACE×kishumei,05_芝,黛弘人,36,5.6,25.0,61.8,84.0,-0.283,0.0648,0.2873,-0.4
KEIBAJO_SURFACE×kishumei,05_芝,Ａ．シュタル,42,9.5,31.0,90.4,87.2,0.3751,0.4684,0.3083,1.5
KEIBAJO_SURFACE×kishumei,05_芝,Ａ．プーシャ,37,13.5,35.1,53.0,55.9,0.9481,-0.6476,0.291,0.8
KEIBAJO_SURFACE×kishumei,05_芝,Ｃ．デムーロ,75,14.7,41.3,96.9,101.5,1.367,0.8545,0.3974,3.9
KEIBAJO_SURFACE×kishumei,05_芝,Ｃ．ルメール,1332,30.7,62.8,82.7,88.4,3.9124,0.4044,0.877,10.3
KEIBAJO_SURFACE×kishumei,05_芝,Ｄ．レーン,283,25.4,52.7,80.4,81.5,2.9213,0.2279,0.6437,7.2
KEIBAJO_SURFACE×kishumei,05_芝,Ｆ．ミナリク,51,3.9,11.8,24.3,30.4,-1.096,-1.5361,0.3363,-3.5
KEIBAJO_SURFACE×kishumei,05_芝,Ｈ．ドイル,33,0.0,18.2,0.0,34.4,-1.1379,-1.7332,0.2761,-2.9
KEIBAJO_SURFACE×kishumei,05_芝,Ｊ．モレイラ,121,29.8,60.3,96.4,88.2,3.7051,0.5602,0.4819,5.7
KEIBAJO_SURFACE×kishumei,05_芝,Ｍ．ディー,47,6.4,21.3,80.2,80.0,-0.3931,0.193,0.3243,-0.5
KEIBAJO_SURFACE×kishumei,05_芝,Ｍ．デムーロ,676,14.2,39.8,69.4,80.6,1.2463,0.0799,0.7926,5.9
KEIBAJO_SURFACE×kishumei,05_芝,Ｏ．マーフィ,31,38.7,61.3,170.8,98.8,4.5763,1.6593,0.2682,3.2
KEIBAJO_SURFACE×kishumei,05_芝,Ｒ．キング,57,10.5,36.8,106.5,100.5,0.7557,0.945,0.3532,2.9
KEIBAJO_SURFACE×kishumei,05_芝,Ｒ．ムーア,114,19.3,49.1,48.5,84.6,2.1793,-0.0775,0.4709,4.6
KEIBAJO_SURFACE×kishumei,05_芝,Ｔ．オシェア,44,4.5,18.2,13.0,45.2,-0.7225,-1.347,0.3148,-2.9
