segment,factors,type,grade,n_factors,is_cross,has_shirushi,orig_avg_place_roi,orig_total_samples,orig_pass_rate,n_valid_bets,mean_place_roi,std_individual,conservative_roi_lb,filter1_pass,oot_n_bets,oot_mean_roi,oot_conservative_roi,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,filter2_pass,oot_skip_reason,cross_gain,filter3_pass,shirushi_filter_applied,best_shirushi_clb,optimal_odds_threshold,optimal_rank_threshold,shirushi_market_gap_roi,filter4_pass,all_pass,scaling_raw_score
SURFACE_2_ダ,prev1_corner4+shirushi_code_3,combo,C,2,True,True,79.2,88303,0.5275,87668,79.85,132.65,78.97,False,26036,79.94,78.39,79.0,79.7,81.0,79.0,False,,0.18,False,True,77.3,5.0,3.0,78.45,False,False,
GLOBAL,chokyo_yajirushi_code+uma_deokure_ritsu,combo,S,2,True,False,78.5,325149,0.5274,320321,79.16,192.64,78.5,False,93447,78.45,77.27,78.2,77.7,79.4,77.7,False,,-0.0,False,False,,,,,False,False,
SURFACE_2_ダ,chokyo_yajirushi_code+prev3_chakujun,combo,A,2,True,False,80.6,137407,0.5273,136642,79.3,192.6,78.28,False,38921,78.5,76.69,78.4,78.4,78.6,78.4,False,,0.0,False,False,,,,,False,False,
SURFACE_2_ダ,class_code+gekiso_type,combo,A,2,True,False,74.1,64117,0.5273,62320,79.98,229.8,78.17,False,17717,79.44,76.21,75.9,80.1,82.1,75.9,False,,0.06,False,False,,,,,False,False,
SURFACE_2_ダ,prev3_chakujun+shirushi_code_5,combo,B,2,True,True,80.6,72408,0.5269,72008,80.06,136.22,79.06,True,21119,80.12,78.35,80.6,81.0,78.7,78.7,True,,0.48,True,True,77.54,10.0,3.0,78.93,False,False,
SURFACE_2_ダ,joho_shisu+manken_shirushi,combo,B,2,True,False,81.0,111609,0.5268,107830,79.88,181.09,78.8,False,32024,79.68,77.74,78.0,80.6,80.6,78.0,False,,-0.06,False,False,,,,,False,False,
GLOBAL,prev3_chakujun+shirushi_code_1,combo,A,2,True,True,79.5,169018,0.5268,168417,80.03,143.21,79.35,True,49395,79.99,78.76,80.7,79.4,79.9,79.4,True,,0.32,True,True,78.19,15.0,3.0,79.1,True,True,-15.65
SURFACE_2_芝,manken_shisu+shirushi_code_4,combo,B,2,True,True,78.6,92334,0.5265,86573,79.48,122.56,78.66,False,26537,79.53,78.06,80.0,78.7,78.8,78.7,False,,0.08,False,True,76.73,5.0,3.0,77.78,False,False,
KEIBAJO_SURFACE_10_芝,uma_tokki_2,numeric,C,1,False,False,83.1,9065,0.5263,5546,81.47,205.67,76.06,False,1724,83.97,74.28,84.3,82.4,83.8,82.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,kishu_kitai_tansho_ritsu,numeric,C,1,False,False,81.1,10096,0.5263,5804,79.41,218.03,73.8,False,2013,82.59,73.55,84.9,78.4,83.2,78.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_ダ,kishu_shisu,numeric,C,1,False,False,80.7,5502,0.5263,4884,76.98,194.29,71.53,False,1330,69.58,61.14,75.4,73.6,59.5,59.5,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kyusha_hyoka_code+shirushi_code_2,combo,S,2,True,True,78.9,93283,0.5263,93070,80.94,143.31,80.02,True,27670,81.0,79.36,81.6,80.7,80.6,80.6,True,,0.01,True,True,78.76,10.0,3.0,80.03,True,True,-14.98
KEIBAJO_SURFACE_05_芝,joa_ls_shisu,numeric,C,1,False,False,78.1,24227,0.5263,22590,77.81,182.01,75.44,False,6600,77.29,73.08,75.4,78.0,78.3,75.4,False,,,False,False,,,,,False,False,
GLOBAL,kyusha_hyoka_code+shirushi_code_3,combo,C,2,True,True,77.4,194934,0.5263,194681,79.72,130.94,79.13,True,58355,79.33,78.31,79.6,78.9,79.5,78.9,True,,0.0,True,True,77.6,10.0,3.0,78.41,False,False,
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho,numeric,C,1,False,False,77.2,21346,0.5254,18834,79.81,179.72,77.24,False,5611,81.99,77.19,82.7,79.3,83.0,79.3,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kishu_shisu+kyori_tekisei,combo,A,2,True,False,80.1,174589,0.5252,172518,78.9,196.06,77.98,False,47572,78.73,77.05,78.1,78.3,80.1,78.1,False,,0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,joho_shisu,numeric,C,1,False,False,80.9,14090,0.525,13525,79.25,208.57,75.74,False,4248,77.09,71.18,76.4,73.9,80.4,73.9,False,,,False,False,,,,,False,False,
GLOBAL,joho_shisu+prev1_kyakushitsu,combo,C,2,True,False,79.9,325448,0.525,323811,79.1,193.0,78.43,False,94202,78.33,77.16,78.2,77.6,79.3,77.6,False,,-0.02,False,False,,,,,False,False,
GLOBAL,kyakushitsu+manken_shirushi,combo,C,2,True,False,79.3,227402,0.525,227402,79.87,176.86,79.15,True,68001,79.56,78.26,79.2,80.3,79.2,79.2,True,,0.0,True,False,,,,,True,True,-15.85
SURFACE_2_ダ,joken_class_code+manken_shirushi,combo,C,2,True,False,78.9,111609,0.525,111609,80.12,178.44,79.07,True,33198,79.95,78.07,78.2,80.8,80.8,78.2,True,,0.0,True,False,,,,,True,True,-15.93
KEIBAJO_SURFACE_03_ダ,kijun_odds_fukusho,numeric,B,1,False,False,77.1,10869,0.525,7747,79.87,154.79,76.43,False,2458,80.92,74.36,81.2,76.1,81.9,76.1,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kishu_shisu+shirushi_code_2,combo,C,2,True,True,80.0,93283,0.5247,91109,80.89,143.94,79.96,True,26963,80.95,79.28,81.8,80.5,80.6,80.5,True,,-0.01,False,True,78.75,10.0,3.0,80.03,False,False,
SURFACE_2_ダ,manken_shisu+shirushi_code_6,combo,B,2,True,True,78.0,92993,0.5245,86694,79.33,130.36,78.46,False,26367,79.78,78.25,80.1,78.3,80.6,78.3,False,,-0.03,False,True,76.5,8.0,3.0,77.68,False,False,
SURFACE_2_芝,bac_jouken+kishu_shisu,combo,B,2,True,False,80.7,170977,0.5241,169064,78.67,190.86,77.76,False,49709,77.55,75.94,77.8,77.5,77.4,77.4,False,,-0.01,False,False,,,,,False,False,
GLOBAL,kyi_kyusha_rank+shirushi_code_5,combo,C,2,True,True,82.0,193545,0.5238,193385,79.92,137.91,79.31,True,57822,79.41,78.33,80.0,79.9,78.3,78.3,True,,0.0,True,True,77.9,10.0,3.0,78.76,False,False,
GLOBAL,kyusha_hyoka_code+shirushi_code_5,combo,B,2,True,True,81.9,193685,0.5238,193507,79.93,137.89,79.31,True,57852,79.45,78.37,80.0,79.9,78.5,78.5,True,,0.0,True,True,77.91,10.0,3.0,78.77,False,False,
GLOBAL,kishu_kitai_rentai_ritsu,numeric,C,1,False,False,81.5,360874,0.5238,350784,78.74,195.73,78.09,False,102165,77.93,76.78,77.7,77.7,78.5,77.7,False,,,False,False,,,,,False,False,
SURFACE_2_芝,moshoku_code+shirushi_code_1,combo,C,2,True,True,80.1,106727,0.5238,106575,79.17,140.34,78.32,False,31862,79.19,77.68,79.9,78.5,79.1,78.5,False,,-0.01,False,True,76.78,10.0,3.0,77.91,False,False,
SURFACE_2_ダ,babajotai_heavy+shirushi_code_1,combo,C,2,True,True,79.8,108475,0.5238,108475,80.06,145.62,79.2,True,32213,80.7,79.11,81.4,80.2,80.5,80.2,True,,0.0,True,True,77.98,10.0,3.0,79.14,False,False,
GLOBAL,babajotai_heavy+shirushi_code_1,combo,C,2,True,True,79.7,223147,0.5238,223147,79.69,142.64,79.1,True,66500,79.94,78.87,80.7,79.3,79.8,79.3,True,,0.0,True,True,77.8,10.0,3.0,78.6,False,False,
SURFACE_2_芝,babajotai_heavy+shirushi_code_1,combo,C,2,True,True,79.6,106727,0.5238,106727,79.18,140.39,78.34,False,31945,79.15,77.65,80.0,78.4,79.1,78.4,False,,0.0,False,True,76.81,10.0,3.0,77.94,False,False,
KEIBAJO_SURFACE_10_ダ,prev1_bataiju,numeric,C,1,False,False,79.4,9875,0.5238,8397,79.33,196.67,75.12,False,2384,81.67,74.01,81.9,79.6,84.7,79.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,kijun_odds_tansho,numeric,C,1,False,False,78.8,22719,0.5238,8355,81.16,102.3,78.96,False,2526,79.19,75.24,82.9,81.0,75.7,75.7,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,joa_odds_shisu,numeric,C,1,False,False,78.8,22719,0.5238,8355,81.16,102.3,78.96,False,2526,79.19,75.24,82.9,81.0,75.7,75.7,False,,,False,False,,,,,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+umaban_clean,combo,B,2,True,False,77.0,170977,0.5238,170412,78.7,190.0,77.8,False,50245,77.9,76.31,78.1,77.8,77.9,77.8,False,,0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,kishu_kitai_rentai_ritsu,numeric,C,1,False,False,76.5,10869,0.5238,5558,79.72,219.7,73.94,False,2333,82.66,74.4,79.9,85.6,82.6,79.9,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,goal_sa,numeric,C,1,False,False,76.2,8160,0.5238,7596,79.52,183.37,75.4,False,2132,79.43,71.88,79.0,74.1,87.5,74.1,False,,,False,False,,,,,False,False,
SURFACE_2_芝,prev1_chakujun+shirushi_code_6,combo,C,2,True,True,79.4,81395,0.5233,80393,78.97,126.03,78.1,False,24118,78.39,76.87,78.5,78.0,78.6,78.0,False,,-0.44,False,True,76.32,10.0,3.0,77.54,False,False,
GLOBAL,nyukyu_nannichimae+shirushi_code_3,combo,B,2,True,True,78.5,99172,0.5233,92225,80.89,132.46,80.03,True,30864,79.75,78.33,79.6,79.4,80.4,79.4,True,,0.98,True,True,78.37,15.0,3.0,79.54,True,True,-14.97
SURFACE_2_ダ,babajotai_heavy+joa_ls_shisu,combo,A,2,True,False,80.4,177971,0.5231,165006,78.74,198.19,77.79,False,49557,78.58,76.92,77.9,78.5,79.1,77.9,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_ダ,kyi_kyusha_rank+prev2_chakujun,combo,B,2,True,False,79.4,151126,0.5225,150342,79.39,193.02,78.41,False,43165,78.77,77.04,78.5,77.9,79.9,77.9,False,,-0.04,False,False,,,,,False,False,
SURFACE_2_芝,prev3_chakujun+shirushi_code_6,combo,C,2,True,True,77.8,63801,0.5222,63067,79.18,124.93,78.2,False,18602,78.58,76.85,78.5,77.9,79.2,77.9,False,,-0.62,False,True,76.47,5.0,3.0,77.72,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+shirushi_code_1,combo,B,2,True,True,82.2,106727,0.5217,106523,79.14,140.11,78.3,False,31882,79.09,77.59,79.9,78.5,79.0,78.5,False,,-0.01,False,True,76.79,10.0,3.0,77.93,False,False,
SURFACE_2_ダ,joho_shisu+shirushi_code_1,combo,B,2,True,True,79.8,108475,0.5217,103914,79.99,146.87,79.1,True,30924,80.81,79.17,81.6,80.4,80.5,80.4,True,,-0.01,False,True,77.91,5.0,3.0,79.02,False,False,
KEIBAJO_SURFACE_01_ダ,joho_shisu,numeric,C,1,False,False,78.9,6936,0.5217,5238,84.32,234.2,77.97,False,1728,83.79,73.28,80.6,90.9,75.2,75.2,False,,,False,False,,,,,False,False,
SURFACE_2_芝,kyusha_hyoka_code+sanchimei,combo,S,2,True,False,78.5,170976,0.5217,169463,78.71,190.07,77.8,False,50271,77.81,76.22,78.1,77.5,77.7,77.5,False,,0.0,False,False,,,,,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+moshoku_code,combo,B,2,True,False,78.4,170977,0.5217,170756,78.68,190.18,77.78,False,50446,77.82,76.24,78.1,77.6,77.7,77.6,False,,0.0,False,False,,,,,False,False,
SURFACE_2_芝,kyusha_hyoka_code+moshoku_code,combo,B,2,True,False,75.7,170977,0.5217,170820,78.65,190.12,77.75,False,50483,77.76,76.18,78.0,77.6,77.7,77.6,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_芝,hizume_code+shirushi_code_2,combo,B,2,True,True,80.3,79870,0.5211,77842,79.74,139.09,78.76,False,23528,79.94,78.2,79.2,80.0,80.6,79.2,False,,-0.09,False,True,77.19,15.0,3.0,78.54,False,False,
GLOBAL,prev2_chakujun+shirushi_code_6,combo,C,2,True,True,80.7,159250,0.5208,158745,79.56,127.07,78.94,False,47211,79.35,78.24,79.6,78.0,80.4,78.0,False,,0.05,False,True,77.36,10.0,3.0,78.23,False,False,
SURFACE_2_芝,manken_shirushi+shirushi_code_2,combo,C,2,True,True,80.4,66262,0.5208,66262,80.67,138.27,79.62,True,19885,80.48,78.58,80.0,81.2,80.3,80.0,True,,0.75,True,True,77.9,10.0,3.0,79.33,False,False,
GLOBAL,manken_shirushi+shirushi_code_3,combo,C,2,True,True,79.9,135830,0.5208,135830,80.16,130.38,79.47,True,40784,79.43,78.2,79.3,79.5,79.5,79.3,True,,0.29,True,True,77.63,5.0,3.0,78.53,False,False,
SURFACE_2_芝,manken_shirushi+shirushi_code_4,combo,C,2,True,True,79.8,65957,0.5208,65957,79.61,124.11,78.66,False,19772,79.63,77.88,81.7,79.4,77.7,77.7,False,,0.1,False,True,76.5,5.0,3.0,77.74,False,False,
GLOBAL,shirushi_code_3+taikei_tomo,combo,C,2,True,True,79.6,166144,0.5208,165144,79.59,129.4,78.96,False,51288,79.14,78.06,79.1,78.7,79.9,78.7,False,,-0.11,False,True,77.33,10.0,3.0,78.21,False,False,
SURFACE_2_ダ,manken_shirushi+moshoku_code,combo,A,2,True,False,79.0,111609,0.5208,111259,80.13,178.54,79.08,True,33010,79.98,78.1,78.4,80.7,80.9,78.4,True,,-0.0,True,False,,,,,True,True,-15.92
SURFACE_2_ダ,bac_jouken+manken_shirushi,combo,C,2,True,False,78.9,111609,0.5208,111609,80.12,178.44,79.07,True,33198,79.95,78.07,78.2,80.8,80.8,78.2,True,,0.0,True,False,,,,,True,True,-15.93
GLOBAL,bac_tosu+chokyo_yajirushi_code,combo,B,2,True,False,77.8,360874,0.5208,360502,78.92,193.36,78.29,False,105586,78.16,77.05,78.0,77.9,78.7,77.9,False,,0.0,False,False,,,,,False,False,
GLOBAL,kijun_ninkijun_tansho+manken_shirushi,combo,A,2,True,False,81.4,227411,0.5207,226735,79.9,176.47,79.17,True,67798,79.56,78.26,79.3,80.2,79.1,79.1,True,,0.01,True,False,,,,,True,True,-15.83
GLOBAL,kishu_shisu+prev3_chakujun,combo,A,2,True,False,81.0,269565,0.5207,260048,79.57,194.52,78.82,False,75306,78.57,77.24,78.8,77.9,79.0,77.9,False,,-0.03,False,False,,,,,False,False,
SURFACE_2_芝,bataiju_change_bin+umaban_clean,combo,A,2,True,False,81.4,148513,0.5205,147160,78.87,189.55,77.91,False,43260,78.09,76.39,78.6,77.7,78.3,77.7,False,,0.0,False,False,,,,,False,False,
GLOBAL,class_code+shirushi_code_3,combo,B,2,True,True,79.1,176383,0.5205,173989,79.72,130.55,79.1,True,52067,79.27,78.19,79.3,78.8,79.8,78.8,True,,-0.03,False,True,77.53,10.0,3.0,78.39,False,False,
GLOBAL,hizume_code+shirushi_code_1,combo,B,2,True,True,79.3,201164,0.5203,200614,79.69,142.4,79.07,True,59638,79.74,78.61,80.2,79.2,79.7,79.2,True,,0.0,True,True,77.75,10.0,3.0,78.59,False,False,
SURFACE_2_芝,kishu_rank+kishu_shisu,combo,A,2,True,False,79.2,170795,0.5203,169026,78.67,190.76,77.76,False,50078,77.76,76.16,78.0,77.6,77.5,77.5,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_ダ,chokyo_yajirushi_code+shirushi_code_1,combo,B,2,True,True,81.7,108475,0.52,108320,80.05,145.56,79.19,True,32164,80.67,79.08,81.3,80.2,80.5,80.2,True,,0.0,True,True,77.98,10.0,3.0,79.14,False,False,
KEIBAJO_SURFACE_08_芝,uma_tokki_2,numeric,C,1,False,False,81.0,9262,0.52,6005,78.74,181.0,74.17,False,2239,78.66,71.09,72.9,79.2,89.7,72.9,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,babajotai_heavy+prev2_chakujun,combo,B,2,True,False,79.2,151215,0.52,151053,79.45,193.25,78.48,False,43373,78.91,77.18,78.7,78.2,79.9,78.2,False,,0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,nyukyu_nannichimae,numeric,B,1,False,False,77.6,9218,0.52,8159,80.45,210.67,75.87,False,2786,78.97,71.53,73.4,78.3,85.5,73.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_ダ,manken_shisu,numeric,C,1,False,False,76.2,20697,0.52,19726,81.1,202.77,78.27,False,7565,78.63,74.46,77.2,79.2,77.0,77.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_芝,goal_sa,numeric,C,1,False,False,71.7,17129,0.52,16586,77.82,181.5,75.06,False,5059,76.59,71.8,78.0,76.5,76.2,76.2,False,,,False,False,,,,,False,False,
GLOBAL,prev1_corner4+shirushi_code_2,combo,C,2,True,True,78.0,174709,0.5196,174235,80.49,141.76,79.82,True,51789,80.54,79.35,80.6,80.6,80.4,80.4,True,,-0.01,False,True,78.41,10.0,3.0,79.33,False,False,
SURFACE_2_芝,joho_shisu+manken_shirushi,combo,B,2,True,False,80.7,108336,0.5194,104195,79.2,175.7,78.13,False,31351,79.07,77.14,79.7,79.7,77.8,77.8,False,,-0.05,False,False,,,,,False,False,
SURFACE_2_ダ,shirushi_code_6+taikei_tomo,combo,B,2,True,True,79.1,83176,0.5194,81599,79.32,128.53,78.44,False,25102,79.94,78.38,80.7,78.2,81.2,78.2,False,,0.1,False,True,76.59,5.0,3.0,77.73,False,False,
SURFACE_2_ダ,hizume_code+kijun_ninkijun_tansho,combo,S,2,True,False,80.2,163584,0.5193,158102,78.91,191.49,77.96,False,46224,78.13,76.48,77.1,77.3,79.9,77.1,False,,-0.03,False,False,,,,,False,False,
SURFACE_2_芝,kishu_shisu+moshoku_code,combo,B,2,True,False,81.2,170977,0.519,167917,78.59,190.98,77.68,False,49590,77.53,75.93,77.9,77.6,77.5,77.5,False,,-0.01,False,False,,,,,False,False,
SURFACE_2_ダ,kishu_shisu+shirushi_code_3,combo,B,2,True,True,80.9,94586,0.5188,92324,79.5,132.1,78.64,False,27699,79.46,77.95,78.8,79.1,80.3,78.8,False,,-0.08,False,True,77.06,10.0,3.0,78.25,False,False,
SURFACE_2_芝,kishu_shisu+shirushi_code_3,combo,C,2,True,True,80.2,93457,0.5188,91296,79.22,127.76,78.4,False,27587,78.57,77.12,80.0,77.8,78.0,77.8,False,,-0.04,False,True,76.67,10.0,3.0,77.82,False,False,
SURFACE_2_芝,kishu_shisu+kyakushitsu,combo,C,2,True,False,79.9,170965,0.5188,169460,78.68,190.67,77.77,False,49943,77.62,76.03,77.9,77.6,77.7,77.6,False,,-0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_09_芝,manken_shisu,numeric,C,1,False,False,76.8,21516,0.5185,20686,79.06,185.01,76.54,False,4892,78.9,73.96,81.0,75.4,77.4,75.4,False,,,False,False,,,,,False,False,
SURFACE_2_芝,barei+joho_shisu,combo,B,2,True,False,79.0,170977,0.5183,166484,78.74,191.59,77.82,False,49322,77.68,76.07,78.0,77.5,77.6,77.5,False,,0.0,False,False,,,,,False,False,
SURFACE_2_芝,kishu_shisu+kyori_tekisei,combo,S,2,True,False,81.1,168917,0.5182,166189,78.7,190.63,77.78,False,47614,77.88,76.26,77.9,77.7,77.9,77.7,False,,-0.0,False,False,,,,,False,False,
SURFACE_2_ダ,nyukyu_nannichimae+shirushi_code_3,combo,B,2,True,True,78.0,43042,0.5182,36684,80.51,134.64,79.13,True,12699,79.27,76.98,77.2,79.2,81.7,77.2,True,,0.52,True,True,77.57,8.0,3.0,79.39,False,False,
SURFACE_2_芝,joho_shisu+shirushi_code_4,combo,B,2,True,True,79.1,93812,0.5181,89663,79.06,122.84,78.26,False,26942,79.19,77.71,80.0,79.2,78.7,78.7,False,,-0.04,False,True,76.52,5.0,3.0,77.55,False,False,
GLOBAL,manken_shirushi+shirushi_code_1,combo,C,2,True,True,79.7,158897,0.5179,158897,80.23,143.35,79.53,True,47728,79.98,78.71,80.6,80.2,79.1,79.1,True,,0.36,True,True,78.05,8.0,3.0,78.97,True,True,-15.47
SURFACE_2_芝,kyi_kyusha_rank+manken_shirushi,combo,C,2,True,False,79.1,108230,0.5179,108134,79.47,172.74,78.44,False,32536,79.21,77.36,80.0,79.9,77.7,77.7,False,,-0.04,False,False,,,,,False,False,
GLOBAL,kishu_shisu+prev1_kyakushitsu,combo,C,2,True,False,81.0,325448,0.5175,324596,79.1,192.68,78.44,False,94410,78.29,77.12,78.2,77.6,79.3,77.6,False,,-0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,kyusha_shisu,numeric,C,1,False,False,81.0,21346,0.5172,7888,75.94,199.7,71.54,False,2430,75.85,68.2,76.2,75.1,79.4,75.1,False,,,False,False,,,,,False,False,
GLOBAL,chokyo_yajirushi_code+kyi_kyusha_rank,combo,B,2,True,False,79.2,360478,0.5172,360362,78.91,193.28,78.28,False,105544,78.16,77.05,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
GLOBAL,kishu_minarai_code+shirushi_code_6,combo,C,2,True,True,78.0,23774,0.5172,23688,78.91,140.5,77.12,False,7653,79.43,76.37,80.8,75.0,83.1,75.0,False,,-0.55,False,True,75.66,15.0,3.0,77.91,False,False,
SURFACE_2_ダ,kyori_tekisei+shirushi_code_4,combo,C,2,True,True,77.5,93349,0.5172,93051,79.33,125.52,78.52,False,26657,79.81,78.32,80.0,78.6,81.1,78.6,False,,0.05,False,True,76.74,5.0,3.0,77.79,False,False,
KEIBAJO_SURFACE_05_芝,kyusha_shisu,numeric,C,1,False,False,76.9,24227,0.5172,4601,76.12,182.95,70.83,False,2145,74.49,67.05,61.7,67.5,79.4,61.7,False,,,False,False,,,,,False,False,
GLOBAL,hizume_code+kijun_ninkijun_tansho,combo,S,2,True,False,81.9,322746,0.5171,318843,79.06,190.52,78.4,False,93159,78.35,77.18,78.2,77.7,79.3,77.7,False,,-0.01,False,False,,,,,False,False,
GLOBAL,kyori+shirushi_code_4,combo,B,2,True,True,80.5,195681,0.5169,191221,79.28,124.23,78.72,False,57431,79.47,78.45,79.9,78.7,79.8,78.7,False,,-0.07,False,True,77.08,10.0,3.0,77.86,False,False,
SURFACE_2_ダ,hobokusaki_rank+kishu_shisu,combo,C,2,True,False,79.8,168899,0.5168,166995,79.02,196.11,78.08,False,49110,78.8,77.13,78.1,78.6,79.6,78.1,False,,-0.0,False,False,,,,,False,False,
SURFACE_2_ダ,prev1_keibajo+shirushi_code_3,combo,B,2,True,True,81.4,88303,0.5167,87057,79.89,132.4,79.01,True,25883,79.78,78.23,78.6,79.4,81.4,78.6,True,,0.25,True,True,77.4,10.0,3.0,78.64,False,False,
GLOBAL,prev1_keibajo+shirushi_code_3,combo,A,2,True,True,81.1,176440,0.5167,174771,79.7,130.16,79.09,True,52146,79.23,78.16,79.0,78.8,80.0,78.8,True,,-0.0,True,True,77.55,10.0,3.0,78.41,False,False,
SURFACE_2_ダ,shirushi_code_5+yy_int,combo,C,2,True,True,79.6,93871,0.5167,93871,79.61,139.16,78.72,False,27958,79.73,78.16,79.5,80.3,79.3,79.3,False,,0.0,False,True,77.09,10.0,3.0,78.33,False,False,
SURFACE_2_ダ,shirushi_code_4+yy_int,combo,C,2,True,True,79.3,94954,0.5167,94954,79.28,126.0,78.48,False,28309,79.58,78.12,79.9,78.6,80.2,78.6,False,,0.0,False,True,76.72,5.0,3.0,77.76,False,False,
SURFACE_2_芝,kyusha_hyoka_code+taikei_tomo,combo,B,2,True,False,78.9,139970,0.5167,138099,78.96,189.24,77.96,False,42684,78.48,76.75,78.7,78.1,78.5,78.1,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_ダ,prev1_keibajo+shirushi_code_4,combo,C,2,True,True,77.4,88638,0.5167,87398,79.45,125.65,78.61,False,25938,79.92,78.39,80.0,78.9,80.9,78.9,False,,0.1,False,True,76.77,5.0,3.0,77.86,False,False,
SURFACE_2_ダ,kijun_ninkijun_fukusho+kishu_minarai_code,combo,A,2,True,False,75.8,33021,0.5167,32009,78.41,212.04,76.08,False,9877,79.36,75.31,75.8,79.0,84.2,75.8,False,,-0.99,False,False,,,,,False,False,
SURFACE_2_ダ,shirushi_code_1+taikei_tomo,combo,A,2,True,True,80.0,96141,0.5166,94412,80.1,145.53,79.17,True,28655,80.76,79.07,80.9,80.5,80.7,80.5,True,,0.05,True,True,77.88,5.0,3.0,79.05,False,False,
SURFACE_2_ダ,hizume_code+kijun_ninkijun_fukusho,combo,S,2,True,False,80.4,163584,0.5165,158201,78.89,191.39,77.95,False,46224,78.13,76.48,77.1,77.3,79.9,77.1,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_ダ,prev3_chakujun+shirushi_code_3,combo,C,2,True,True,80.6,72919,0.5161,72527,79.82,127.56,78.89,False,21319,79.85,78.16,79.8,79.7,80.1,79.7,False,,0.17,False,True,77.2,5.0,3.0,78.41,False,False,
KEIBAJO_SURFACE_03_ダ,ichi_shisu,numeric,B,1,False,False,80.4,10869,0.5161,4186,79.1,186.83,73.44,False,1302,80.05,69.98,80.2,76.0,79.4,76.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_ダ,kishu_shisu,numeric,C,1,False,False,80.0,28213,0.5161,27833,76.93,191.54,74.68,False,7987,77.13,73.08,76.5,77.4,77.6,76.5,False,,,False,False,,,,,False,False,
GLOBAL,shirushi_code_2+yoso_juni,combo,B,2,True,True,79.6,192442,0.5161,191965,80.45,140.87,79.82,True,57258,80.59,79.47,80.7,80.6,80.4,80.4,True,,0.01,True,True,78.49,10.0,3.0,79.36,True,True,-15.18
SURFACE_2_芝,chokyo_yajirushi_code+manken_shisu,combo,A,2,True,False,77.2,168275,0.5161,163354,78.99,190.5,78.07,False,49381,77.86,76.26,78.4,77.7,77.8,77.7,False,,0.06,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,kijun_odds_fukusho,numeric,C,1,False,False,77.2,8160,0.5161,5792,75.64,139.04,72.06,False,1598,79.91,72.75,75.9,77.1,80.9,75.9,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_ダ,goal_sa,numeric,C,1,False,False,73.8,21508,0.5161,20941,81.22,199.35,78.52,False,7613,78.41,74.28,77.6,79.3,77.3,77.3,False,,,False,False,,,,,False,False,
GLOBAL,shirushi_code_1+umaban_clean,combo,C,2,True,True,79.3,223147,0.5159,223147,79.69,142.64,79.1,True,66500,79.94,78.87,80.7,79.3,79.8,79.3,True,,0.0,True,True,77.81,10.0,3.0,78.6,False,False,
GLOBAL,joho_shisu+shirushi_code_3,combo,B,2,True,True,79.1,194934,0.5159,192784,79.73,131.08,79.15,True,57812,79.4,78.37,79.5,78.9,79.6,78.9,True,,-0.01,False,True,77.59,10.0,3.0,78.41,False,False,
GLOBAL,joho_shisu+wakuban,combo,C,2,True,False,80.8,360874,0.5158,357524,78.85,194.09,78.22,False,104646,78.07,76.95,77.9,77.8,78.5,77.8,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_芝,kijun_ninkijun_tansho+shirushi_code_5,combo,S,2,True,True,81.1,92944,0.5156,91802,79.72,133.14,78.85,False,27628,78.82,77.3,80.1,79.0,77.8,77.8,False,,-0.02,False,True,77.5,10.0,3.0,78.72,False,False,
SURFACE_2_ダ,manken_shirushi+prev2_chakujun,combo,B,2,True,False,80.5,97000,0.5156,96755,80.37,177.98,79.24,True,28407,80.34,78.33,79.2,80.8,81.2,79.2,True,,0.25,True,False,,,,,True,True,-15.76
