rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
1025,phase1,KEIBAJO_SURFACE_03_ダ,kyori_tekisei,numeric,C,,0.771,3,1,92.5,81.6,102.4,85.2,9050
1026,phase1,KEIBAJO_SURFACE_05_ダ,babajotai_code_dirt,numeric,C,,0.77,3,0,74.8,80.3,85.5,84.8,2857
1027,phase1,SURFACE_2_ダ,kijun_ninkijun_fukusho,numeric,C,,0.768,10,0,79.7,78.1,96.4,81.0,34029
1028,phase1,SURFACE_2_ダ,kyakushitsu,numeric,C,,0.766,4,0,77.7,77.3,86.5,81.4,34028
1029,phase1,KEIBAJO_SURFACE_02_芝,joa_ls_shisu,numeric,C,,0.764,4,0,77.2,78.8,86.9,81.1,6449
1030,phase1,KEIBAJO_SURFACE_03_芝,shirushi_code_3,numeric,C,,0.761,5,0,78.0,77.6,89.4,81.7,6106
1031,phase1,KEIBAJO_SURFACE_01_芝,class_code,numeric,C,,0.76,6,0,74.2,78.9,88.9,84.5,7216
1032,phase1,SURFACE_2_芝,barei,numeric,C,,0.76,4,0,80.1,78.2,91.2,79.4,43864
1033,phase1,KEIBAJO_SURFACE_04_芝,joken_class_code,numeric,C,,0.759,4,0,73.8,75.2,82.6,82.8,14769
1034,phase1,SURFACE_2_芝,shirushi_code_1,numeric,C,,0.758,6,0,77.9,79.2,86.6,82.8,26255
1035,phase1,KEIBAJO_SURFACE_02_ダ,gekiso_shisu,numeric,C,,0.757,10,0,72.2,73.7,83.2,82.4,4335
1036,phase1,KEIBAJO_SURFACE_04_芝,kijun_odds_fukusho,numeric,C,,0.757,10,0,75.0,77.2,85.6,83.9,14769
1037,phase1,KEIBAJO_SURFACE_01_ダ,kishu_shisu,numeric,C,,0.756,9,0,77.2,80.8,86.1,86.7,5660
1038,phase1,KEIBAJO_SURFACE_04_芝,shutoku_shokin_ruikei,numeric,C,,0.755,5,0,75.0,76.3,82.0,85.4,14769
1039,phase1,SURFACE_2_ダ,uma_deokure_ritsu,numeric,C,,0.754,7,0,82.5,79.4,92.2,83.7,32360
1040,phase1,SURFACE_2_ダ,goal_juni,numeric,C,,0.754,10,0,78.0,77.1,89.6,83.6,34029
1041,phase1,SURFACE_2_芝,nyukyu_nannichimae,numeric,C,,0.753,10,0,81.8,77.8,97.1,84.8,25569
1042,phase1,KEIBAJO_SURFACE_01_芝,ninki_shisu,numeric,C,,0.752,10,0,73.4,78.6,86.0,92.4,8074
1043,phase1,KEIBAJO_SURFACE_04_芝,agari_shisu,numeric,C,,0.75,10,0,75.4,77.3,93.7,85.4,14769
1044,phase1,KEIBAJO_SURFACE_03_芝,shirushi_code_4,numeric,C,,0.75,5,0,78.0,77.7,90.7,81.2,6136
1045,phase1,GLOBAL,shutoku_shokin_ruikei,numeric,C,,0.75,5,0,82.6,78.7,96.2,80.3,81716
1046,phase1,SURFACE_2_芝,taikei_tomo,numeric,C,,0.745,10,0,78.0,78.4,95.1,85.9,36556
1047,phase1,KEIBAJO_SURFACE_04_芝,ten_shisu,numeric,C,,0.743,10,0,75.8,77.8,83.1,83.9,14769
1048,phase1,KEIBAJO_SURFACE_04_芝,uma_tokki_2,numeric,C,,0.743,10,0,73.8,75.0,85.0,85.6,9453
1049,phase1,SURFACE_2_ダ,manken_shirushi,numeric,C,,0.742,7,0,77.6,79.5,90.2,84.8,21746
1050,phase1,GLOBAL,class_code,numeric,C,,0.741,8,0,79.3,79.7,94.1,88.6,74798
1051,phase1,SURFACE_2_芝,chokyoshi_rank,code,C,,0.741,5,0,76.9,77.7,87.1,81.4,43807
1052,phase1,KEIBAJO_SURFACE_03_芝,pace_yoso,code,C,,0.74,3,0,83.9,79.2,89.8,80.7,12217
1053,phase1,GLOBAL,kohan_3f_sa,numeric,C,,0.739,9,0,76.7,78.0,85.2,86.4,77893
1054,phase1,SURFACE_2_芝,kishu_rank,code,C,,0.739,5,0,75.1,76.8,82.0,80.9,43738
1055,phase1,KEIBAJO_SURFACE_05_芝,bac_grade,numeric,C,,0.739,3,0,58.0,71.7,63.7,79.3,912
1056,phase1,KEIBAJO_SURFACE_01_ダ,yy_int,numeric,C,,0.738,9,0,78.7,81.5,90.6,94.3,5660
1057,phase1,KEIBAJO_SURFACE_03_芝,gekiso_shisu,numeric,C,,0.738,10,0,82.8,79.3,91.8,88.9,12217
1058,phase1,SURFACE_2_芝,kijun_ninkijun_fukusho,numeric,C,,0.733,10,0,78.8,78.9,91.9,91.3,43864
1059,phase1,KEIBAJO_SURFACE_05_芝,bac_juryo_shubetsu_code,numeric,C,,0.732,3,0,67.8,80.3,73.8,88.8,2355
1060,phase1,SURFACE_2_芝,goal_sa,numeric,C,,0.731,10,0,77.7,78.1,89.2,84.7,43864
1061,phase1,KEIBAJO_SURFACE_04_芝,yy_int,numeric,C,,0.727,9,0,76.6,78.0,87.5,83.0,14769
1062,phase1,KEIBAJO_SURFACE_01_ダ,tenkai_kigo_code,numeric,C,,0.727,3,0,81.1,79.6,91.2,95.1,5660
1063,phase1,KEIBAJO_SURFACE_04_芝,manken_shisu,numeric,C,,0.726,10,0,75.5,77.4,84.5,87.1,14700
1064,phase1,KEIBAJO_SURFACE_02_芝,pace_yoso,code,C,,0.725,3,0,81.1,76.5,91.3,81.5,6449
1065,phase1,SURFACE_2_芝,bac_grade,numeric,C,,0.724,3,0,73.6,77.6,78.8,79.2,16510
1066,phase1,KEIBAJO_SURFACE_01_ダ,uma_deokure_ritsu,numeric,C,,0.721,7,0,82.0,83.7,92.4,95.4,5478
1067,phase1,KEIBAJO_SURFACE_04_ダ,tenkai_kigo_code,numeric,C,,0.721,4,0,76.2,74.4,83.2,78.7,11901
1068,phase1,KEIBAJO_SURFACE_03_芝,bac_juryo_shubetsu_code,numeric,C,,0.718,3,0,79.5,78.2,86.3,82.2,12217
1069,phase1,GLOBAL,dochu_juni,numeric,C,,0.714,10,0,78.2,78.0,89.4,82.0,77893
1070,phase1,KEIBAJO_SURFACE_04_ダ,bataiju_change_bin,numeric,C,,0.712,3,0,70.8,77.2,76.6,78.1,11315
1071,phase1,SURFACE_2_ダ,taikei_dou,numeric,C,,0.71,7,0,77.4,76.1,88.0,81.3,31714
1072,phase1,KEIBAJO_SURFACE_04_芝,shirushi_code_4,numeric,C,,0.696,5,0,77.2,78.8,86.7,82.7,7468
1073,phase1,KEIBAJO_SURFACE_04_ダ,shutoku_shokin_ruikei,numeric,C,,0.695,4,0,72.2,76.7,79.7,78.8,11901
1074,phase1,KEIBAJO_SURFACE_03_芝,hobokusaki_rank,code,C,,0.694,5,0,80.6,78.6,89.7,81.7,11538
1075,phase1,KEIBAJO_SURFACE_04_ダ,omo_tekisei_code,numeric,C,,0.687,3,0,73.3,77.1,82.0,80.4,11317
1076,phase1,GLOBAL,goal_sa,numeric,C,,0.684,10,0,78.5,78.0,87.1,84.7,77893
1077,phase1,SURFACE_2_ダ,bac_shubetsu,numeric,C,,0.682,3,0,81.6,78.9,89.8,81.7,34029
1078,phase1,SURFACE_2_ダ,umaban_clean,numeric,C,,0.678,10,0,80.4,78.0,93.0,82.8,34029
1079,phase1,KEIBAJO_SURFACE_04_ダ,shirushi_code_2,numeric,C,,0.676,5,0,86.8,78.6,95.2,82.7,6196
1080,phase1,KEIBAJO_SURFACE_04_ダ,kyi_kyusha_rank,numeric,C,,0.676,6,0,73.0,75.6,81.8,82.9,11899
1081,phase1,KEIBAJO_SURFACE_04_芝,shirushi_code_5,numeric,C,,0.675,5,0,77.7,79.9,85.5,82.4,7394
1082,phase1,GLOBAL,pace_shisu_juni,numeric,C,,0.674,10,0,77.8,77.7,91.7,82.3,77893
1083,phase1,GLOBAL,uma_start_shisu,numeric,C,,0.674,8,0,80.1,77.9,89.6,82.1,70695
1084,phase1,KEIBAJO_SURFACE_01_芝,tenkai_kigo_code,numeric,C,,0.674,3,0,77.2,80.4,82.9,86.6,8074
1085,phase1,SURFACE_2_芝,manken_shirushi,numeric,C,,0.673,7,0,80.7,79.3,93.3,82.4,27240
1086,phase1,KEIBAJO_SURFACE_04_障,babajotai_heavy,code,C,,0.672,3,1,95.5,87.0,104.7,96.8,2167
1087,phase1,SURFACE_2_ダ,kishu_shisu,numeric,C,,0.671,9,0,78.8,77.9,92.2,81.8,34029
1088,phase1,SURFACE_2_ダ,ninki_shisu,numeric,C,,0.665,10,0,79.0,78.1,92.3,83.5,34029
1089,phase1,GLOBAL,babajotai_code_shiba,numeric,C,,0.665,3,0,83.1,80.7,92.5,86.0,81716
1090,phase1,KEIBAJO_SURFACE_04_ダ,moshoku_code,numeric,C,,0.662,4,0,75.1,74.0,86.1,82.3,11901
1091,phase1,KEIBAJO_SURFACE_04_芝,uma_deokure_ritsu,numeric,C,,0.661,7,0,74.0,76.9,84.0,86.7,13014
1092,phase1,GLOBAL,uma_tokki_2,numeric,C,,0.659,9,0,77.7,78.1,88.2,83.8,54627
1093,phase1,SURFACE_2_芝,prev1_bataiju,numeric,C,,0.659,10,0,78.5,78.9,88.5,83.9,38683
1094,phase1,KEIBAJO_SURFACE_01_ダ,pace_yoso,code,C,,0.657,3,0,74.5,89.7,82.5,110.3,5660
1095,phase1,SURFACE_2_芝,babajotai_heavy,code,C,,0.656,3,0,82.2,80.2,91.5,84.9,43864
1096,phase1,SURFACE_2_芝,ten_shisu_juni,numeric,C,,0.653,10,0,77.7,77.9,86.0,81.8,43864
1097,phase1,SURFACE_2_芝,kijun_odds_tansho,numeric,C,,0.652,10,0,78.2,78.4,85.0,88.0,43864
1098,phase1,SURFACE_2_芝,joa_odds_shisu,numeric,C,,0.652,10,0,78.2,78.4,85.0,88.0,43864
1099,phase1,GLOBAL,futan_juryo,numeric,C,,0.651,6,0,79.4,78.5,89.6,80.9,81716
1100,phase1,KEIBAJO_SURFACE_02_芝,prev1_kyakushitsu,numeric,C,,0.648,3,0,86.5,79.2,95.6,82.6,5720
1101,phase1,GLOBAL,kijun_ninkijun_tansho,numeric,C,,0.647,10,0,79.9,79.0,91.4,86.9,81716
1102,phase1,GLOBAL,gekiso_type,code,C,,0.645,6,0,79.3,79.8,92.1,88.2,32480
1103,phase1,SURFACE_2_ダ,prev1_kyakushitsu,numeric,C,,0.642,4,0,78.8,77.7,88.0,81.5,32371
1104,phase1,SURFACE_2_ダ,prev1_corner4_bin,code,C,,0.64,4,0,78.2,78.6,87.3,83.0,32371
1105,phase1,KEIBAJO_SURFACE_04_ダ,shirushi_code_6,numeric,C,,0.637,5,0,76.5,76.0,83.7,82.1,6219
1106,phase1,KEIBAJO_SURFACE_03_芝,yy_int,numeric,C,,0.636,8,0,82.5,79.4,92.6,82.3,12217
1107,phase1,KEIBAJO_SURFACE_03_芝,kyori_tekisei,numeric,C,,0.635,3,0,83.9,80.1,92.9,82.2,11955
1108,phase1,KEIBAJO_SURFACE_04_ダ,prev1_keibajo,numeric,C,,0.635,8,0,76.2,78.7,85.4,91.3,11319
1109,phase1,KEIBAJO_SURFACE_04_ダ,tenko_code,numeric,C,,0.633,3,0,67.5,75.3,76.1,80.0,11901
1110,phase1,KEIBAJO_SURFACE_05_芝,kyusha_hyoka_code,numeric,C,,0.63,3,0,76.6,75.3,84.0,84.8,2355
1111,phase1,GLOBAL,chokyo_shisu,numeric,C,,0.629,10,0,78.6,78.5,90.8,83.8,81516
1112,phase1,GLOBAL,kyusha_shisu,numeric,C,,0.627,10,0,79.3,78.5,85.5,82.6,81716
1113,phase1,KEIBAJO_SURFACE_05_ダ,kyakushitsu,numeric,C,,0.627,4,0,72.2,77.2,82.4,82.0,2857
1114,phase1,KEIBAJO_SURFACE_03_芝,bac_tosu,numeric,C,,0.627,4,0,79.5,78.5,84.9,80.2,12217
1115,phase1,SURFACE_2_芝,prev1_bataiju_bin,numeric,C,,0.624,6,0,76.7,76.3,85.2,82.2,38683
1116,phase1,SURFACE_2_芝,futan_juryo,numeric,C,,0.62,6,0,78.7,78.7,87.0,81.5,43864
1117,phase1,SURFACE_2_芝,joho_shisu,numeric,C,,0.618,7,0,78.8,78.9,87.3,86.5,43864
1118,phase1,GLOBAL,kijun_ninkijun_fukusho,numeric,C,,0.618,10,0,79.8,79.0,91.1,87.0,81716
1119,phase1,GLOBAL,rotation,numeric,C,,0.615,9,0,80.6,79.1,89.3,84.9,74909
1120,phase1,KEIBAJO_SURFACE_01_芝,shirushi_code_4,numeric,C,,0.612,5,0,74.6,79.0,82.2,83.9,4501
1121,phase1,SURFACE_2_ダ,kyi_kyusha_rank,numeric,C,,0.61,6,0,79.5,77.7,89.0,82.2,34023
1122,phase1,KEIBAJO_SURFACE_04_芝,kyi_kyusha_rank,numeric,C,,0.605,5,0,76.0,77.4,86.0,78.1,14763
1123,phase1,KEIBAJO_SURFACE_04_芝,bac_tosu,numeric,C,,0.605,5,0,74.2,76.9,79.8,79.8,14769
1124,phase1,SURFACE_2_芝,gekiso_juni,numeric,C,,0.604,10,0,77.3,78.4,91.4,81.3,43849
1125,phase1,KEIBAJO_SURFACE_01_ダ,prev1_kyakushitsu,numeric,C,,0.603,4,0,81.2,78.1,89.9,92.3,5479
1126,phase1,KEIBAJO_SURFACE_04_ダ,yy_int,numeric,C,,0.602,8,0,76.3,76.9,87.0,80.9,11901
1127,phase1,SURFACE_2_ダ,ls_shisu_juni,numeric,C,,0.599,6,0,76.7,77.3,84.8,80.5,34029
1128,phase1,KEIBAJO_SURFACE_04_芝,bac_jouken,code,C,,0.599,6,0,74.5,76.6,78.3,83.8,14769
1129,phase1,KEIBAJO_SURFACE_04_ダ,joken_class_code,numeric,C,,0.598,3,0,69.4,76.8,75.8,80.2,11901
1130,phase1,KEIBAJO_SURFACE_04_ダ,ls_shisu_juni,numeric,C,,0.597,6,0,73.0,76.9,80.1,81.3,11901
1131,phase1,SURFACE_2_ダ,wakuban,numeric,C,,0.596,7,0,78.9,78.2,87.4,84.3,34029
1132,phase1,KEIBAJO_SURFACE_01_ダ,joken_class_code,numeric,C,,0.591,3,0,81.6,83.9,89.9,86.2,5660
1133,phase1,GLOBAL,umaban_clean,numeric,C,,0.589,10,0,80.1,78.9,90.2,84.9,81716
1134,phase1,SURFACE_2_芝,shirushi_code_2,numeric,C,,0.586,5,0,78.4,79.2,83.6,83.4,22653
1135,phase1,KEIBAJO_SURFACE_01_芝,joken_class_code,numeric,C,,0.585,4,0,75.0,78.3,84.7,79.7,8074
1136,phase1,SURFACE_2_芝,prev1_keibajo,numeric,C,,0.584,8,0,78.9,79.3,91.4,89.5,38702
1137,phase1,KEIBAJO_SURFACE_01_ダ,kyakushitsu,numeric,C,,0.582,4,0,78.5,81.3,88.5,85.5,5659
1138,phase1,GLOBAL,dochu_sa,numeric,C,,0.581,9,0,77.5,77.9,87.8,81.3,77893
1139,phase1,SURFACE_2_ダ,agari_shisu,numeric,C,,0.577,10,0,79.0,78.0,86.9,82.1,34029
1140,phase1,SURFACE_2_芝,ichi_shisu,numeric,C,,0.577,9,0,78.3,78.7,91.4,84.4,43864
1141,phase1,SURFACE_2_芝,pace_shisu_juni,numeric,C,,0.577,10,0,77.6,78.2,88.7,82.2,43864
1142,phase1,SURFACE_2_芝,umaban_clean,numeric,C,,0.576,10,0,78.8,78.7,88.0,84.8,43864
1143,phase1,GLOBAL,prev1_bataiju_bin,numeric,C,,0.573,6,0,77.3,78.2,84.2,81.0,74869
1144,phase1,GLOBAL,uma_tokki_1,numeric,C,,0.572,10,0,78.5,78.7,86.7,82.9,66443
1145,phase1,KEIBAJO_SURFACE_01_芝,babajotai_heavy,code,C,,0.572,3,0,70.0,80.6,74.9,84.8,8074
1146,phase1,SURFACE_2_芝,ninki_shisu,numeric,C,,0.57,10,0,78.3,78.4,87.1,84.0,43864
1147,phase1,KEIBAJO_SURFACE_04_ダ,taikei_dou,numeric,C,,0.566,6,0,72.4,75.3,78.6,82.5,11035
1148,phase1,KEIBAJO_SURFACE_04_芝,pace_yoso,code,C,,0.565,3,0,72.4,76.8,78.1,78.1,14769
1149,phase1,SURFACE_2_芝,shirushi_code_4,numeric,C,,0.563,5,0,76.7,78.3,86.1,82.2,22936
1150,phase1,SURFACE_2_ダ,gekiso_shisu,numeric,C,,0.562,10,0,78.9,78.0,86.8,86.1,34029
1151,phase1,KEIBAJO_SURFACE_03_ダ,joken_class_code,numeric,C,,0.562,3,0,93.6,82.0,99.8,83.9,9276
1152,phase1,GLOBAL,prev1_corner4,numeric,C,,0.562,10,0,78.8,78.8,91.8,82.8,74896
1153,phase1,SURFACE_2_芝,yoso_juni,numeric,C,,0.56,10,0,77.5,78.5,88.2,82.0,43864
1154,phase1,GLOBAL,agari_shisu,numeric,C,,0.559,10,0,78.7,78.3,91.0,81.7,77893
1155,phase1,KEIBAJO_SURFACE_01_芝,bac_jouken,code,C,,0.559,6,0,75.3,77.8,83.6,81.7,8074
1156,phase1,GLOBAL,ten_shisu_juni,numeric,C,,0.558,10,0,77.8,77.7,87.0,82.5,77893
1157,phase1,KEIBAJO_SURFACE_01_芝,moshoku_code,numeric,C,,0.558,4,0,71.0,77.5,76.7,82.2,8074
1158,phase1,SURFACE_2_芝,kyori,numeric,C,,0.558,6,0,80.7,79.5,92.1,85.0,43864
1159,phase1,SURFACE_2_芝,ichi_shisu_juni,numeric,C,,0.556,9,0,77.1,78.4,82.3,83.3,43864
1160,phase1,GLOBAL,prev1_keibajo,numeric,C,,0.556,8,0,80.4,79.5,88.6,85.4,74896
1161,phase1,SURFACE_2_ダ,kijun_odds_fukusho,numeric,C,,0.551,10,0,79.1,78.0,90.8,82.1,34029
1162,phase1,SURFACE_2_ダ,yuso_kubun,numeric,C,,0.55,4,0,77.1,80.2,84.8,84.5,34029
1163,phase1,SURFACE_2_芝,kishu_kitai_rentai_ritsu,numeric,C,,0.549,10,0,78.1,78.4,86.8,83.7,43864
1164,phase1,GLOBAL,prev1_bataiju,numeric,C,,0.549,10,0,79.4,78.9,87.4,82.8,74869
1165,phase1,GLOBAL,ten_shisu,numeric,C,,0.546,10,0,78.5,78.2,89.3,82.1,77893
1166,phase1,SURFACE_2_芝,hobokusaki_rank,code,C,,0.545,5,0,77.1,79.0,84.8,80.8,40461
1167,phase1,SURFACE_2_芝,kijun_odds_fukusho,numeric,C,,0.543,10,0,78.4,78.5,88.3,89.0,43864
1168,phase1,KEIBAJO_SURFACE_04_芝,prev1_corner4_bin,code,C,,0.54,4,0,74.5,76.8,78.7,78.3,13018
1169,phase1,GLOBAL,shirushi_code_5,numeric,C,,0.535,5,0,77.8,79.0,84.8,81.8,42840
1170,phase1,SURFACE_2_芝,kyi_kyusha_rank,numeric,C,,0.529,5,0,78.0,78.2,87.6,79.2,43730
1171,phase1,GLOBAL,nyukyu_nannichimae,numeric,C,,0.526,10,0,82.6,77.7,90.2,83.8,44547
1172,phase1,SURFACE_2_芝,moshoku_code,numeric,C,,0.526,4,0,76.0,78.7,81.2,81.5,43864
1173,phase1,KEIBAJO_SURFACE_02_芝,yuso_kubun,numeric,C,,0.525,3,0,88.8,79.5,93.5,82.3,6449
1174,phase1,KEIBAJO_SURFACE_04_芝,kishu_rank,code,C,,0.522,5,0,73.7,75.6,81.6,85.6,14763
1175,phase1,KEIBAJO_SURFACE_04_ダ,bac_tosu,numeric,C,,0.517,3,0,74.1,72.9,80.0,79.0,11901
1176,phase1,SURFACE_2_ダ,joho_shisu,numeric,C,,0.515,7,0,78.9,78.7,90.2,81.4,34029
1177,phase1,SURFACE_2_ダ,kishu_kitai_tansho_ritsu,numeric,C,,0.513,10,0,78.8,77.9,87.6,83.0,34029
1178,phase1,SURFACE_2_芝,kishu_kitai_tansho_ritsu,numeric,C,,0.512,10,0,78.4,78.3,87.4,83.4,43864
1179,phase1,SURFACE_2_ダ,rotation,numeric,C,,0.512,8,0,80.8,78.6,89.8,82.7,32378
1180,phase1,KEIBAJO_SURFACE_04_芝,tenkai_kigo_code,numeric,C,,0.508,3,0,75.3,78.8,81.8,82.5,14769
1181,phase1,SURFACE_2_ダ,kishu_kitai_sanchakunai_ritsu,numeric,C,,0.507,10,0,78.9,78.1,90.5,85.3,34029
1182,phase1,GLOBAL,prev2_chakujun,numeric,C,,0.504,10,0,79.9,79.8,88.4,82.8,69898
1183,phase1,SURFACE_2_ダ,kyusha_shisu,numeric,C,,0.503,10,0,79.2,77.9,85.9,80.8,34029
1184,phase1,GLOBAL,kyori,numeric,C,,0.503,8,0,79.4,78.8,87.1,83.3,81716
1185,phase1,KEIBAJO_SURFACE_04_芝,joho_shisu,numeric,C,,0.502,7,0,77.3,77.9,83.9,83.4,14769
1186,phase1,GLOBAL,kakutoku_shokin_ruikei,numeric,C,,0.5,9,0,79.3,78.7,87.3,80.4,81716
1187,phase1,GLOBAL,gekiso_juni,numeric,C,,0.495,10,0,78.4,78.1,88.0,80.2,77878
1188,phase1,KEIBAJO_SURFACE_01_芝,joa_ls_shisu,numeric,C,,0.492,4,0,76.7,79.2,82.0,85.7,8074
1189,phase1,GLOBAL,goal_juni,numeric,C,,0.488,10,0,78.1,77.6,87.5,83.4,77893
1190,phase1,SURFACE_2_ダ,shirushi_code_5,numeric,C,,0.487,5,0,76.6,79.1,82.1,81.0,17952
1191,phase1,SURFACE_2_芝,kyakushitsu,numeric,C,,0.481,4,0,78.5,78.1,85.2,80.1,43862
1192,phase1,KEIBAJO_SURFACE_02_芝,kyori,numeric,C,,0.481,4,0,86.2,79.7,90.7,85.5,6449
1193,phase1,GLOBAL,taikei_dou,numeric,C,,0.477,5,0,78.1,77.4,85.1,79.8,73161
1194,phase1,GLOBAL,track_code,numeric,C,,0.476,6,0,79.0,78.5,87.6,82.3,81716
1195,phase1,KEIBAJO_SURFACE_01_ダ,kyori_tekisei,numeric,C,,0.475,3,0,77.6,80.6,84.3,84.6,5568
1196,phase1,GLOBAL,shirushi_code_1,numeric,C,,0.475,6,0,79.4,79.1,87.9,82.4,49566
1197,phase1,GLOBAL,prev1_chakujun,numeric,C,,0.474,10,0,79.7,79.1,87.0,86.1,74896
1198,phase1,KEIBAJO_SURFACE_01_芝,kyori,numeric,C,,0.472,4,0,70.5,76.7,78.1,80.8,8074
1199,phase1,SURFACE_2_芝,uma_deokure_ritsu,numeric,C,,0.471,7,0,77.1,79.1,83.2,84.1,38605
1200,phase1,SURFACE_2_ダ,shirushi_code_4,numeric,C,,0.47,5,0,76.8,77.6,81.9,81.4,18101
1201,phase1,SURFACE_2_ダ,shutoku_shokin_ruikei,numeric,C,,0.469,5,0,80.4,79.5,87.5,82.2,34029
1202,phase1,KEIBAJO_SURFACE_04_芝,tenko_code,numeric,C,,0.469,3,0,77.1,75.8,83.5,79.5,14769
1203,phase1,GLOBAL,manken_shirushi,numeric,C,,0.467,7,0,79.7,79.4,89.7,80.6,51354
1204,phase1,GLOBAL,bac_jouken,code,C,,0.467,6,0,79.1,78.0,86.9,79.2,81716
1205,phase1,SURFACE_2_芝,agari_shisu_juni,numeric,C,,0.46,10,0,77.8,78.2,84.4,82.7,43864
1206,phase1,GLOBAL,hizume_code,numeric,C,,0.457,7,0,77.9,79.1,82.2,87.2,74285
1207,phase1,SURFACE_2_ダ,kishu_kitai_rentai_ritsu,numeric,C,,0.456,10,0,78.4,77.8,87.8,83.9,34029
1208,phase1,SURFACE_2_ダ,joa_ls_shisu,numeric,C,,0.455,4,0,77.5,79.1,83.7,81.5,34029
1209,phase1,GLOBAL,bac_shubetsu,numeric,C,,0.454,4,0,81.7,79.9,87.6,82.3,81716
1210,phase1,GLOBAL,ichi_shisu_juni,numeric,C,,0.451,9,0,78.0,78.0,85.0,81.6,77893
1211,phase1,SURFACE_2_芝,kishu_shisu,numeric,C,,0.45,9,0,78.1,78.4,88.4,85.0,43864
1212,phase1,KEIBAJO_SURFACE_05_ダ,prev1_kyakushitsu,numeric,C,,0.45,3,0,75.6,79.4,79.3,88.2,2610
1213,phase1,KEIBAJO_SURFACE_02_ダ,shirushi_code_6,numeric,C,,0.448,5,0,78.5,81.8,85.2,85.4,2502
1214,phase1,GLOBAL,taikei_tomo,numeric,C,,0.444,10,0,79.6,78.5,86.2,83.1,71340
1215,phase1,SURFACE_2_ダ,kijun_odds_tansho,numeric,C,,0.442,10,0,79.1,78.0,87.3,81.2,34029
1216,phase1,SURFACE_2_ダ,joa_odds_shisu,numeric,C,,0.442,10,0,79.1,78.0,87.3,81.2,34029
1217,phase1,GLOBAL,agari_shisu_juni,numeric,C,,0.441,10,0,78.2,78.0,84.9,82.6,77893
1218,phase1,GLOBAL,uma_deokure_ritsu,numeric,C,,0.438,7,0,80.2,79.4,85.2,82.2,74787
1219,phase1,KEIBAJO_SURFACE_02_ダ,omo_tekisei_code,numeric,C,,0.437,3,0,71.2,73.8,77.0,76.7,4175
1220,phase1,KEIBAJO_SURFACE_03_芝,babajotai_heavy,code,C,,0.434,3,0,86.1,80.3,92.1,82.7,12217
1221,phase1,SURFACE_2_芝,shirushi_code_6,numeric,C,,0.431,5,0,74.5,77.7,82.9,83.8,22886
1222,phase1,SURFACE_2_芝,pace_yoso,code,C,,0.429,3,0,77.7,77.8,82.8,78.7,43864
1223,phase1,KEIBAJO_SURFACE_01_芝,shutoku_shokin_ruikei,numeric,C,,0.424,4,0,71.3,77.7,75.7,79.4,8074
1224,phase1,GLOBAL,yoso_juni,numeric,C,,0.424,10,0,78.3,78.0,86.3,81.1,81716
1225,phase1,KEIBAJO_SURFACE_04_ダ,babajotai_code_dirt,numeric,C,,0.418,3,0,70.9,75.8,75.3,76.2,11901
1226,phase1,SURFACE_2_芝,manken_shisu,numeric,C,,0.417,10,0,77.9,78.4,85.6,86.5,43579
1227,phase1,SURFACE_2_ダ,bac_tosu,numeric,C,,0.417,4,0,79.9,78.2,86.8,80.8,34029
1228,phase1,SURFACE_2_芝,kishu_kitai_sanchakunai_ritsu,numeric,C,,0.416,10,0,78.4,78.2,85.1,83.4,43864
1229,phase1,KEIBAJO_SURFACE_04_ダ,class_code,numeric,C,,0.414,6,0,72.4,76.8,80.8,82.1,11318
1230,phase1,GLOBAL,kishu_shisu,numeric,C,,0.412,9,0,78.9,78.4,87.4,83.5,81716
1231,phase1,SURFACE_2_ダ,moshoku_code,numeric,C,,0.411,4,0,77.5,75.8,81.6,79.4,34029
1232,phase1,KEIBAJO_SURFACE_01_芝,bac_juryo_shubetsu_code,numeric,C,,0.408,3,0,74.8,79.4,79.8,82.2,8074
1233,phase1,SURFACE_2_芝,ten_shisu,numeric,C,,0.403,10,0,78.1,78.8,84.3,82.8,43864
1234,phase1,SURFACE_2_芝,yy_int,numeric,C,,0.4,8,0,79.1,79.0,83.2,81.9,43864
1235,phase1,KEIBAJO_SURFACE_01_芝,kyori_tekisei,numeric,C,,0.397,3,0,73.0,79.0,76.6,81.3,8013
1236,phase1,SURFACE_2_ダ,tenkai_kigo_code,numeric,C,,0.394,4,0,76.7,76.8,80.7,80.8,34029
1237,phase1,GLOBAL,kyakushitsu,numeric,C,,0.393,4,0,78.8,78.1,85.1,80.5,81713
1238,phase1,SURFACE_2_芝,class_code,numeric,C,,0.39,6,0,77.4,78.5,84.0,79.9,38610
1239,phase1,GLOBAL,ls_shisu_juni,numeric,C,,0.38,6,0,79.1,78.6,85.4,81.6,77878
1240,phase1,GLOBAL,shirushi_code_4,numeric,C,,0.377,5,0,77.2,78.0,82.5,81.8,43184
1241,phase1,KEIBAJO_SURFACE_01_ダ,class_code,numeric,C,,0.373,4,0,81.4,79.9,85.4,85.4,5478
1242,phase1,SURFACE_2_ダ,shirushi_code_2,numeric,C,,0.371,5,0,82.0,79.9,87.6,82.4,17931
1243,phase1,GLOBAL,moshoku_code,numeric,C,,0.368,4,0,77.3,77.8,79.8,79.0,81716
