rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
196,phase2,SURFACE_2_ダ,class_code+hobokusaki_rank,combo,S,★★★,5.119,94,10,78.0,76.4,451.4,167.0,156852
197,phase2,SURFACE_2_ダ,kishu_minarai_code+taikei_dou,combo,S,★★★,5.118,57,11,79.1,75.6,339.6,113.0,30235
198,phase2,SURFACE_2_ダ,class_code+kishu_rank,combo,S,★★★,5.116,90,10,77.7,75.2,387.2,198.9,164699
199,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+prev3_chakujun,combo,S,★★★,5.116,275,60,82.7,81.1,464.5,185.6,120239
200,phase2,SURFACE_2_芝,kishu_minarai_code+prev1_chakujun,combo,S,★★★,5.111,75,20,84.4,75.6,249.6,253.4,17361
201,phase2,SURFACE_2_芝,gekiso_type+taikei_tomo,combo,S,★★★,5.109,138,35,77.6,77.6,351.5,178.4,55744
202,phase2,SURFACE_2_ダ,gekiso_type+moshoku_code,combo,S,★★★,5.108,40,5,76.3,79.3,323.9,173.9,68848
203,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+taikei_tomo,combo,S,★★★,5.108,359,80,79.3,78.5,414.2,186.7,139970
204,phase2,GLOBAL,kijun_ninkijun_tansho+kyori,combo,S,★★★,5.102,373,81,82.3,79.7,420.3,197.5,360874
205,phase2,GLOBAL,kyi_kyusha_rank+wakuban,combo,S,★★★,5.101,64,5,89.6,80.9,439.9,141.9,360478
206,phase2,SURFACE_2_ダ,bataiju_change_bin+kyi_kyusha_rank,combo,S,★★★,5.097,43,7,87.7,82.7,258.4,128.9,164713
207,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+taikei_tomo,combo,S,★★★,5.086,359,80,79.5,78.5,411.3,186.7,139970
208,phase2,SURFACE_2_ダ,kyi_kyusha_rank+prev1_bataiju_bin,combo,S,★★★,5.081,70,10,86.1,79.7,311.9,224.9,164713
209,phase2,SURFACE_2_芝,gekiso_type+joho_shisu,combo,S,★★★,5.079,140,27,82.4,80.1,425.7,225.1,67556
210,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+sanchimei,combo,S,★★★,5.077,224,39,80.6,82.2,451.8,239.3,170976
211,phase2,GLOBAL,kyori+prev2_chakujun,combo,S,★★★,5.076,404,85,80.8,79.0,555.4,188.3,296151
212,phase2,SURFACE_2_芝,hobokusaki_rank+uma_deokure_ritsu,combo,S,★★★,5.074,256,55,76.2,76.7,314.2,211.1,141854
213,phase2,SURFACE_2_芝,bataiju_change_bin+taikei_tomo,combo,S,★★★,5.071,114,20,81.9,80.6,406.3,148.3,139806
214,phase2,GLOBAL,hizume_code+kijun_ninkijun_fukusho,combo,S,★★★,5.071,282,48,79.0,82.0,560.4,290.2,322746
215,phase2,GLOBAL,kijun_ninkijun_tansho+yoso_juni,combo,S,★★★,5.065,290,49,81.2,77.6,362.2,184.8,360874
216,phase2,GLOBAL,chokyo_yajirushi_code+uma_deokure_ritsu,combo,S,★★★,5.063,210,25,77.1,78.5,427.2,159.1,325149
217,phase2,SURFACE_2_芝,prev1_corner4+prev3_chakujun,combo,S,★★★,5.062,293,65,80.2,80.4,370.1,228.4,120239
218,phase2,SURFACE_2_ダ,prev1_bataiju_bin+prev3_chakujun,combo,S,★★★,5.06,136,21,80.5,79.6,504.5,146.8,137356
219,phase2,GLOBAL,kijun_ninkijun_fukusho+yoso_juni,combo,S,★★★,5.051,289,50,81.4,77.8,359.8,184.8,360874
220,phase2,SURFACE_2_芝,gekiso_type+taikei_dou,combo,S,★★★,5.048,85,23,78.9,78.6,214.3,136.5,57773
221,phase2,SURFACE_2_ダ,bac_jouken+taikei_dou,combo,S,★★★,5.046,91,18,85.7,78.7,408.4,120.7,161457
222,phase2,SURFACE_2_芝,prev1_bataiju_bin+sanchimei,combo,S,★★★,5.037,136,24,80.0,76.1,424.8,146.6,148513
223,phase2,SURFACE_2_ダ,hizume_code+kyori,combo,S,★★★,5.035,183,36,83.0,81.3,488.9,184.4,163584
224,phase2,SURFACE_2_芝,moshoku_code+prev1_keibajo,combo,S,★★★,5.033,73,6,76.3,79.3,434.6,187.9,148662
225,phase2,SURFACE_2_ダ,kyi_kyusha_rank+sanchimei,combo,S,★★★,5.023,126,22,80.1,77.7,428.5,161.7,177872
226,phase2,SURFACE_2_ダ,class_code+hizume_code,combo,S,★★★,5.02,207,34,79.7,78.8,401.3,258.0,163572
227,phase2,GLOBAL,prev1_bataiju_bin+prev1_corner4,combo,S,★★★,5.019,171,28,78.7,76.0,502.4,182.0,325243
228,phase2,SURFACE_2_ダ,gekiso_type+prev1_keibajo,combo,S,★★★,5.013,66,10,80.3,82.7,393.1,276.6,64105
229,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+sanchimei,combo,S,★★★,5.004,227,40,80.0,82.0,466.2,243.2,170976
230,phase2,SURFACE_2_ダ,bataiju_change_bin+umaban_clean,combo,A,★★,4.994,80,13,80.3,79.6,460.2,178.4,164807
231,phase2,GLOBAL,kijun_ninkijun_tansho+kyori_tekisei,combo,A,★★,4.99,98,15,84.7,77.2,374.7,164.3,355423
232,phase2,GLOBAL,hizume_code+prev1_bataiju_bin,combo,A,★★,4.984,153,29,81.3,78.9,493.0,171.5,322446
233,phase2,SURFACE_2_ダ,bataiju_change_bin+hizume_code,combo,A,★★,4.979,86,15,82.1,82.5,330.4,218.6,163466
234,phase2,SURFACE_2_ダ,joken_class_code+taikei_dou,combo,A,★★,4.977,91,19,85.7,78.6,408.4,120.1,161457
235,phase2,GLOBAL,kyori_tekisei+nyukyu_nannichimae,combo,A,★★,4.971,232,39,79.2,76.7,402.5,185.3,191278
236,phase2,SURFACE_2_芝,joken_class_code+sanchimei,combo,A,★★,4.968,96,14,80.9,78.2,376.6,171.1,170976
237,phase2,SURFACE_2_ダ,shirushi_code_2+uma_deokure_ritsu,combo,A,★★,4.966,294,48,78.3,79.6,562.3,152.7,87365
238,phase2,SURFACE_2_芝,umaban_clean+yoso_juni,combo,A,★★,4.966,321,59,78.9,77.7,603.1,155.2,170977
239,phase2,SURFACE_2_芝,kishu_rank+nyukyu_nannichimae,combo,A,★★,4.964,225,44,78.2,75.1,339.9,173.6,98830
240,phase2,SURFACE_2_ダ,bataiju_change_bin+taikei_dou,combo,A,★★,4.963,85,17,83.3,78.6,324.1,190.7,161340
241,phase2,SURFACE_2_芝,hizume_code+kijun_ninkijun_fukusho,combo,A,★★,4.955,252,60,80.7,80.8,344.9,290.2,147248
242,phase2,GLOBAL,sanchimei+umaban_clean,combo,A,★★,4.952,296,47,79.7,78.4,451.0,177.8,360872
243,phase2,SURFACE_2_ダ,class_code+kyi_kyusha_rank,combo,A,★★,4.949,132,21,79.7,75.9,465.4,136.8,164729
244,phase2,SURFACE_2_芝,bataiju_change_bin+prev1_bataiju_bin,combo,A,★★,4.948,50,8,82.6,80.0,338.2,200.0,148513
245,phase2,SURFACE_2_ダ,sanchimei+wakuban,combo,A,★★,4.946,139,22,79.1,76.5,484.1,228.4,177970
246,phase2,SURFACE_2_ダ,kyori+prev3_chakujun,combo,A,★★,4.933,192,40,81.7,81.1,502.3,185.9,137407
247,phase2,SURFACE_2_ダ,hobokusaki_rank+nyukyu_nannichimae,combo,A,★★,4.924,219,42,78.7,74.4,344.8,149.4,85173
248,phase2,GLOBAL,prev1_keibajo+prev2_chakujun,combo,A,★★,4.91,227,34,80.4,80.6,368.5,238.2,296151
249,phase2,SURFACE_2_芝,prev1_kyakushitsu+sanchimei,combo,A,★★,4.909,78,10,78.6,76.6,378.1,126.5,148662
250,phase2,SURFACE_2_芝,hizume_code+kyori,combo,A,★★,4.908,168,27,77.9,78.8,451.9,164.7,147248
251,phase2,SURFACE_2_芝,barei+prev3_chakujun,combo,A,★★,4.907,117,23,81.6,78.7,306.0,187.5,120239
252,phase2,SURFACE_2_芝,hizume_code+taikei_tomo,combo,A,★★,4.907,295,56,78.7,79.7,413.0,270.1,139442
253,phase2,SURFACE_2_芝,kishu_minarai_code+manken_shirushi,combo,A,★★,4.897,40,9,82.6,74.0,254.1,121.6,10057
254,phase2,SURFACE_2_芝,prev1_chakujun+sanchimei,combo,A,★★,4.893,222,45,79.1,78.2,367.8,181.2,148662
255,phase2,GLOBAL,kijun_ninkijun_tansho+prev1_chakujun,combo,A,★★,4.89,288,49,80.5,80.0,496.9,230.5,325448
256,phase2,SURFACE_2_芝,hizume_code+kijun_ninkijun_tansho,combo,A,★★,4.88,251,59,80.1,80.1,338.0,288.0,147248
257,phase2,SURFACE_2_ダ,prev1_chakujun+taikei_tomo,combo,A,★★,4.876,372,68,79.8,77.4,530.1,238.7,155566
258,phase2,SURFACE_2_芝,bac_jouken+sanchimei,combo,A,★★,4.873,117,19,79.4,79.5,376.6,171.1,170976
259,phase2,GLOBAL,kijun_ninkijun_fukusho+prev1_chakujun,combo,A,★★,4.87,287,49,80.7,80.1,496.9,230.5,325448
260,phase2,SURFACE_2_芝,bac_jouken+nyukyu_nannichimae,combo,A,★★,4.869,240,50,81.5,77.9,429.0,220.7,98883
261,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+kyori_tekisei,combo,A,★★,4.868,95,19,87.4,78.7,296.7,168.9,168917
262,phase2,SURFACE_2_ダ,kyori_tekisei+prev2_chakujun,combo,A,★★,4.849,90,12,81.0,79.6,438.7,157.4,148658
263,phase2,SURFACE_2_芝,bataiju_change_bin+prev1_keibajo,combo,A,★★,4.841,64,12,82.5,80.8,241.9,154.6,148513
264,phase2,SURFACE_2_芝,kyi_kyusha_rank+prev1_corner4_bin,combo,A,★★,4.84,30,1,85.0,78.4,336.4,125.0,148369
265,phase2,SURFACE_2_芝,gekiso_type+prev3_chakujun,combo,A,★★,4.831,103,29,85.1,83.4,357.7,186.1,48859
266,phase2,SURFACE_2_ダ,rotation+tenko_code,combo,A,★★,4.827,135,21,74.3,75.9,425.0,169.8,164898
267,phase2,SURFACE_2_ダ,prev1_chakujun+taikei_dou,combo,A,★★,4.826,251,53,78.7,77.6,328.0,165.9,161391
268,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+prev1_chakujun,combo,A,★★,4.825,279,64,80.8,79.5,496.9,218.1,148662
269,phase2,GLOBAL,hobokusaki_rank+uma_deokure_ritsu,combo,A,★★,4.822,323,45,72.8,77.1,656.6,180.4,310017
270,phase2,SURFACE_2_ダ,hizume_code+kyakushitsu,combo,A,★★,4.82,76,10,84.1,79.8,426.9,118.1,163579
271,phase2,SURFACE_2_ダ,babajotai_heavy+nyukyu_nannichimae,combo,A,★★,4.817,148,32,79.7,76.1,447.5,142.4,88807
272,phase2,GLOBAL,hizume_code+kishu_minarai_code,combo,A,★★,4.815,73,11,77.4,76.6,374.9,179.1,48012
273,phase2,GLOBAL,kijun_ninkijun_tansho+sanchimei,combo,A,★★,4.812,280,52,77.6,77.6,387.5,174.5,360872
274,phase2,GLOBAL,hizume_code+taikei_tomo,combo,A,★★,4.807,368,79,81.0,79.6,457.6,163.6,306381
275,phase2,GLOBAL,kijun_ninkijun_fukusho+kyori_tekisei,combo,A,★★,4.807,98,15,84.9,77.3,374.7,164.9,355423
276,phase2,SURFACE_2_ダ,kishu_minarai_code+prev3_chakujun,combo,A,★★,4.807,76,18,81.4,77.7,320.5,143.4,25618
277,phase2,SURFACE_2_芝,sanchimei+yoso_juni,combo,A,★★,4.803,233,44,79.4,77.7,394.6,235.1,170976
278,phase2,SURFACE_2_芝,hizume_code+kishu_minarai_code,combo,A,★★,4.802,57,15,78.2,73.6,236.5,131.5,17122
279,phase2,SURFACE_2_ダ,babajotai_heavy+kyi_kyusha_rank,combo,A,★★,4.798,24,1,88.2,80.7,316.2,108.1,177873
280,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+prev1_chakujun,combo,A,★★,4.796,278,62,80.9,79.6,496.9,218.1,148662
281,phase2,SURFACE_2_ダ,babajotai_heavy+prev1_bataiju,combo,A,★★,4.791,239,35,79.3,78.6,321.9,196.8,164807
282,phase2,GLOBAL,kijun_ninkijun_fukusho+sanchimei,combo,A,★★,4.788,281,52,78.0,77.7,393.1,174.5,360872
283,phase2,GLOBAL,kijun_ninkijun_fukusho+shirushi_code_2,combo,A,★★,4.788,91,13,81.5,80.3,406.4,181.2,192442
284,phase2,GLOBAL,prev1_keibajo+yy_int,combo,A,★★,4.784,183,20,73.4,79.2,327.7,191.8,325448
285,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+kyi_kyusha_rank,combo,A,★★,4.781,124,19,83.8,81.4,470.9,184.0,170683
286,phase2,SURFACE_2_ダ,hobokusaki_rank+prev2_chakujun,combo,A,★★,4.779,87,10,83.0,79.0,374.1,167.5,144140
287,phase2,SURFACE_2_芝,kishu_rank+sanchimei,combo,A,★★,4.779,95,14,78.5,75.3,314.2,167.2,170794
288,phase2,GLOBAL,prev1_bataiju_bin+prev1_keibajo,combo,A,★★,4.777,149,20,74.7,77.3,482.1,186.3,325243
289,phase2,GLOBAL,kijun_ninkijun_fukusho+prev1_bataiju_bin,combo,A,★★,4.773,161,24,79.7,77.8,359.4,138.3,325243
290,phase2,GLOBAL,gekiso_type+hizume_code,combo,A,★★,4.772,108,22,76.0,81.1,260.1,184.9,127354
291,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+kyi_kyusha_rank,combo,A,★★,4.772,124,17,83.7,81.4,470.9,184.0,170683
292,phase2,GLOBAL,kijun_ninkijun_tansho+taikei_dou,combo,A,★★,4.77,273,56,79.7,82.5,315.0,318.4,318643
293,phase2,SURFACE_2_ダ,kyi_kyusha_rank+prev1_keibajo,combo,A,★★,4.768,124,18,76.3,78.0,326.6,205.8,164764
294,phase2,GLOBAL,kijun_ninkijun_tansho+prev1_bataiju_bin,combo,A,★★,4.766,161,25,79.7,77.9,355.0,137.0,325243
295,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+umaban_clean,combo,A,★★,4.76,297,55,79.7,80.2,391.6,205.8,170977
296,phase2,SURFACE_2_ダ,prev1_bataiju_bin+prev1_keibajo,combo,A,★★,4.757,137,19,72.8,77.0,366.1,158.9,164807
297,phase2,GLOBAL,kijun_ninkijun_fukusho+prev3_chakujun,combo,A,★★,4.748,285,46,83.7,81.1,464.5,171.8,269565
298,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+umaban_clean,combo,A,★★,4.745,297,54,79.6,80.2,391.6,203.9,170977
299,phase2,SURFACE_2_ダ,taikei_tomo+yoso_juni,combo,A,★★,4.744,369,73,78.9,77.4,393.6,245.5,155620
300,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+shirushi_code_5,combo,A,★★,4.743,79,9,76.8,77.3,320.1,128.7,93871
301,phase2,GLOBAL,kijun_ninkijun_fukusho+taikei_dou,combo,A,★★,4.742,274,56,79.3,82.5,315.0,318.4,318643
302,phase2,GLOBAL,gekiso_type+taikei_dou,combo,A,★★,4.74,107,22,78.9,81.0,300.9,166.6,125961
303,phase2,GLOBAL,kishu_minarai_code+nyukyu_nannichimae,combo,A,★★,4.738,143,52,81.8,72.8,230.2,166.6,27413
304,phase2,SURFACE_2_芝,joken_class_code+nyukyu_nannichimae,combo,A,★★,4.728,200,41,81.2,78.2,414.9,213.4,98883
305,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+kyori_tekisei,combo,A,★★,4.728,94,18,87.6,79.3,295.7,169.3,168917
306,phase2,GLOBAL,hizume_code+kyori,combo,A,★★,4.726,348,62,76.0,79.3,488.9,282.0,322746
307,phase2,GLOBAL,kijun_ninkijun_tansho+prev3_chakujun,combo,A,★★,4.726,285,48,83.8,81.2,464.5,171.8,269565
308,phase2,GLOBAL,nyukyu_nannichimae+prev1_corner4_bin,combo,A,★★,4.726,177,27,79.1,77.9,488.8,176.6,158946
309,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+taikei_tomo,combo,A,★★,4.725,359,67,77.3,78.5,419.3,205.7,155620
310,phase2,SURFACE_2_ダ,class_code+umaban_clean,combo,A,★★,4.723,246,36,78.4,76.8,452.5,148.9,164810
311,phase2,GLOBAL,kyakushitsu+taikei_dou,combo,A,★★,4.721,89,11,80.0,76.9,449.4,124.7,318630
312,phase2,GLOBAL,kijun_ninkijun_tansho+shirushi_code_2,combo,A,★★,4.716,91,12,81.5,80.2,399.5,175.9,192442
313,phase2,GLOBAL,kishu_minarai_code+prev1_corner4,combo,A,★★,4.713,85,15,78.2,75.0,336.6,138.9,48543
314,phase2,SURFACE_2_芝,kishu_minarai_code+prev1_keibajo,combo,A,★★,4.707,48,10,79.0,71.0,224.9,101.7,17361
315,phase2,GLOBAL,sanchimei+yoso_juni,combo,A,★★,4.704,286,48,76.9,75.7,405.3,184.5,360872
316,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+manken_shirushi,combo,A,★★,4.701,128,25,82.3,82.1,448.2,153.2,108336
317,phase2,SURFACE_2_ダ,gekiso_type+taikei_tomo,combo,A,★★,4.697,142,33,74.3,78.5,245.1,188.6,60754
318,phase2,GLOBAL,prev1_bataiju_bin+sanchimei,combo,A,★★,4.697,180,30,78.4,77.1,340.3,145.3,325243
319,phase2,SURFACE_2_芝,barei+prev1_bataiju_bin,combo,A,★★,4.693,61,13,83.5,74.9,274.3,118.3,148513
320,phase2,GLOBAL,kyori+moshoku_code,combo,A,★★,4.693,185,27,78.2,79.2,412.0,137.5,360874
321,phase2,GLOBAL,babajotai_heavy+uma_tokki_3,combo,A,★★,4.688,376,74,76.8,78.4,389.6,163.6,159983
322,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+moshoku_code,combo,A,★★,4.688,102,16,79.4,81.3,280.5,185.5,170977
323,phase2,SURFACE_2_芝,prev1_chakujun+taikei_tomo,combo,A,★★,4.688,367,83,78.4,78.5,419.1,195.0,139936
324,phase2,SURFACE_2_ダ,class_code+prev1_bataiju_bin,combo,A,★★,4.686,129,21,79.0,75.4,399.2,159.2,164691
325,phase2,SURFACE_2_芝,gekiso_type+kishu_minarai_code,combo,A,★★,4.682,28,10,83.5,66.5,192.3,125.8,7747
326,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+taikei_tomo,combo,A,★★,4.677,361,74,77.3,78.3,406.1,205.7,155620
327,phase2,SURFACE_2_芝,hizume_code+prev2_chakujun,combo,A,★★,4.676,244,56,82.3,79.9,333.0,172.7,132432
328,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+moshoku_code,combo,A,★★,4.674,102,18,79.3,81.3,281.0,182.0,170977
329,phase2,SURFACE_2_ダ,hizume_code+kyi_kyusha_rank,combo,A,★★,4.673,129,18,81.0,79.9,403.5,129.7,163506
330,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+manken_shirushi,combo,A,★★,4.672,128,24,82.1,82.0,448.2,152.1,108336
331,phase2,SURFACE_2_ダ,kyori+kyori_tekisei,combo,A,★★,4.671,59,7,86.4,79.3,326.7,169.3,174589
332,phase2,GLOBAL,moshoku_code+sanchimei,combo,A,★★,4.67,135,22,77.7,78.3,340.0,183.7,360872
333,phase2,GLOBAL,kyori+yoso_juni,combo,A,★★,4.667,385,74,79.4,79.3,490.5,211.1,360874
334,phase2,GLOBAL,umaban_clean+yoso_juni,combo,A,★★,4.655,321,46,78.7,77.5,603.1,155.2,360874
335,phase2,SURFACE_2_ダ,kyusha_hyoka_code+manken_shisu,combo,A,★★,4.65,203,32,75.9,77.5,377.8,185.1,174732
336,phase2,SURFACE_2_芝,prev1_chakujun+prev3_chakujun,combo,A,★★,4.65,275,67,81.3,79.3,320.1,165.2,120239
337,phase2,SURFACE_2_ダ,prev2_chakujun+tenko_code,combo,A,★★,4.648,68,6,84.7,81.9,403.8,140.5,151215
338,phase2,SURFACE_2_芝,class_code+gekiso_type,combo,A,★★,4.646,97,19,73.3,77.3,274.3,172.5,58843
339,phase2,SURFACE_2_ダ,gekiso_type+prev1_chakujun,combo,A,★★,4.646,99,16,76.5,79.6,396.9,199.4,64105
340,phase2,SURFACE_2_ダ,uma_deokure_ritsu+wakuban,combo,A,★★,4.645,417,85,73.7,78.4,360.2,183.3,164780
341,phase2,SURFACE_2_芝,kishu_minarai_code+prev3_chakujun,combo,A,★★,4.644,70,17,75.9,75.4,209.7,157.4,13273
342,phase2,GLOBAL,kyori+prev1_chakujun,combo,A,★★,4.643,390,81,80.0,77.8,472.7,192.8,325448
343,phase2,GLOBAL,prev2_chakujun+prev3_chakujun,combo,A,★★,4.643,305,45,80.3,79.8,428.7,205.6,269565
344,phase2,SURFACE_2_芝,bac_jouken+manken_shisu,combo,A,★★,4.642,364,85,80.2,77.6,512.9,185.5,168275
345,phase2,SURFACE_2_ダ,prev1_bataiju_bin+prev1_chakujun,combo,A,★★,4.642,145,24,81.5,77.6,280.8,163.6,164807
346,phase2,SURFACE_2_ダ,class_code+moshoku_code,combo,A,★★,4.64,109,10,74.5,76.7,430.8,147.2,164810
347,phase2,SURFACE_2_芝,uma_deokure_ritsu+wakuban,combo,A,★★,4.64,398,86,77.1,77.3,391.7,186.4,148451
348,phase2,SURFACE_2_芝,babajotai_heavy+uma_tokki_1,combo,A,★★,4.639,306,67,77.9,77.8,402.6,137.5,126462
349,phase2,SURFACE_2_ダ,shirushi_code_1+uma_deokure_ritsu,combo,A,★★,4.639,334,50,74.4,78.6,432.9,169.3,101510
350,phase2,SURFACE_2_芝,joken_class_code+manken_shisu,combo,A,★★,4.638,318,64,80.2,77.3,465.5,184.0,168275
351,phase2,SURFACE_2_ダ,kyi_kyusha_rank+kyori_tekisei,combo,A,★★,4.637,46,7,87.1,76.9,304.3,113.2,174491
352,phase2,SURFACE_2_芝,bataiju_change_bin+kyori_tekisei,combo,A,★★,4.634,32,4,82.3,79.0,308.1,104.6,146468
353,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+manken_shisu,combo,A,★★,4.628,234,38,77.6,77.7,489.5,151.3,174732
354,phase2,GLOBAL,class_code+kishu_minarai_code,combo,A,★★,4.618,52,5,78.4,77.7,340.4,134.6,48538
355,phase2,SURFACE_2_芝,prev1_keibajo+tenko_code,combo,A,★★,4.618,59,10,80.7,82.7,224.7,209.8,148662
356,phase2,SURFACE_2_芝,prev2_chakujun+umaban_clean,combo,A,★★,4.615,298,61,79.7,80.2,489.8,206.5,133011
357,phase2,SURFACE_2_ダ,kishu_rank+manken_shisu,combo,A,★★,4.613,327,59,78.4,76.6,389.3,220.4,174613
358,phase2,GLOBAL,nyukyu_nannichimae+prev1_kyakushitsu,combo,A,★★,4.609,174,28,79.6,77.6,524.3,174.7,158946
359,phase2,SURFACE_2_芝,hizume_code+umaban_clean,combo,A,★★,4.605,270,51,80.2,79.4,336.8,186.9,147248
360,phase2,SURFACE_2_芝,prev1_corner4+prev2_chakujun,combo,A,★★,4.602,299,60,80.4,79.0,392.1,163.1,133011
361,phase2,GLOBAL,manken_shirushi+prev1_keibajo,combo,A,★★,4.6,104,9,79.1,80.9,348.3,165.1,206590
362,phase2,SURFACE_2_芝,sanchimei+umaban_clean,combo,A,★★,4.6,246,50,79.4,78.5,494.5,161.4,170976
363,phase2,SURFACE_2_芝,class_code+prev1_bataiju_bin,combo,A,★★,4.593,135,22,80.7,78.4,378.3,163.1,148299
364,phase2,SURFACE_2_ダ,class_code+prev1_corner4,combo,A,★★,4.593,232,35,77.8,76.2,375.8,143.1,164742
365,phase2,SURFACE_2_芝,moshoku_code+uma_deokure_ritsu,combo,A,★★,4.587,278,53,73.4,77.7,335.6,191.5,148451
366,phase2,SURFACE_2_ダ,kishu_minarai_code+yoso_juni,combo,A,★★,4.586,77,14,76.1,75.3,295.4,115.0,33021
367,phase2,SURFACE_2_芝,bataiju_change_bin+yoso_juni,combo,A,★★,4.583,86,15,81.2,81.3,366.2,148.8,148513
368,phase2,GLOBAL,rotation+tenko_code,combo,A,★★,4.583,166,27,79.1,76.3,357.0,172.1,325504
369,phase2,GLOBAL,hizume_code+hobokusaki_rank,combo,A,★★,4.581,95,8,81.2,79.5,463.5,164.2,307800
370,phase2,SURFACE_2_芝,nyukyu_nannichimae+prev1_corner4_bin,combo,A,★★,4.581,152,29,81.9,79.1,270.6,156.3,76624
371,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+taikei_dou,combo,A,★★,4.58,225,43,76.0,79.8,283.5,297.7,145314
372,phase2,SURFACE_2_芝,prev1_bataiju_bin+prev2_chakujun,combo,A,★★,4.579,145,27,79.7,77.6,295.0,160.2,132862
373,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+prev2_chakujun,combo,A,★★,4.578,256,45,78.3,79.6,404.8,209.1,151215
374,phase2,SURFACE_2_芝,taikei_dou+yoso_juni,combo,A,★★,4.578,235,43,78.0,77.8,374.7,197.1,145314
375,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+prev2_chakujun,combo,A,★★,4.576,255,44,78.6,79.8,405.9,207.7,151215
376,phase2,GLOBAL,kijun_ninkijun_fukusho+taikei_tomo,combo,A,★★,4.57,390,63,79.0,79.1,440.5,206.3,307446
377,phase2,SURFACE_2_芝,prev1_bataiju_bin+umaban_clean,combo,A,★★,4.565,155,24,77.3,77.4,378.5,180.6,148513
378,phase2,SURFACE_2_ダ,manken_shisu+tenko_code,combo,A,★★,4.563,263,44,77.8,78.2,348.1,209.5,174732
379,phase2,SURFACE_2_ダ,uma_deokure_ritsu+yy_int,combo,A,★★,4.561,482,105,76.8,78.2,507.6,173.5,164780
380,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+taikei_dou,combo,A,★★,4.558,225,42,76.1,79.8,283.5,293.6,145314
381,phase2,GLOBAL,kishu_rank+sanchimei,combo,A,★★,4.558,121,16,74.6,76.7,332.0,161.4,360572
382,phase2,SURFACE_2_芝,hizume_code+prev1_chakujun,combo,A,★★,4.556,253,55,79.6,79.3,303.5,178.5,147202
383,phase2,GLOBAL,kyusha_hyoka_code+prev1_bataiju,combo,A,★★,4.556,301,49,78.9,79.2,321.8,178.4,325243
384,phase2,SURFACE_2_ダ,bataiju_change_bin+prev2_chakujun,combo,A,★★,4.554,82,13,85.4,80.7,329.5,161.8,151162
385,phase2,GLOBAL,bataiju_change_bin+kishu_minarai_code,combo,A,★★,4.552,25,4,77.7,77.4,225.3,116.2,48542
386,phase2,GLOBAL,chokyo_yajirushi_code+nyukyu_nannichimae,combo,A,★★,4.552,193,25,76.0,75.2,339.6,204.2,194251
387,phase2,GLOBAL,manken_shirushi+sanchimei,combo,A,★★,4.552,149,19,78.9,77.8,396.5,144.6,227410
388,phase2,GLOBAL,kyi_kyusha_rank+moshoku_code,combo,A,★★,4.549,57,6,82.7,80.8,288.9,118.5,360478
389,phase2,SURFACE_2_ダ,prev1_chakujun+sanchimei,combo,A,★★,4.548,220,36,73.7,76.0,320.9,191.2,164860
390,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+kyori,combo,A,★★,4.543,184,39,79.8,77.3,313.1,237.5,170977
391,phase2,SURFACE_2_ダ,babajotai_heavy+sanchimei,combo,A,★★,4.539,67,12,76.6,75.7,269.1,126.1,177970
392,phase2,GLOBAL,kijun_ninkijun_tansho+taikei_tomo,combo,A,★★,4.538,390,66,79.3,79.1,427.8,206.3,307446
393,phase2,SURFACE_2_芝,prev1_chakujun+taikei_dou,combo,A,★★,4.531,229,44,78.0,78.8,277.9,234.1,145272
394,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+prev1_bataiju_bin,combo,A,★★,4.53,146,24,79.2,78.3,282.5,133.4,148513
395,phase2,GLOBAL,bac_jouken+nyukyu_nannichimae,combo,A,★★,4.529,274,47,80.0,77.7,546.8,189.2,194251
