segment,factors,combo_clb,oot_clb,oot_n_bins,oot_n_bets,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,f1_pass,f1_reason,has_shirushi,best_shirushi_clb,optimal_odds_t,optimal_rank_t,f2_pass,f2_reason,max_subset_clb,cross_gain,f3_pass,f3_reason,all_pass
KEIBAJO_SURFACE_10_芝,goal_sa+ls_shisu_juni+shirushi_code_2,88.3,91.02,4,4996,78.18,79.64,80.42,78.18,True,pass,True,67.39,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+ls_shisu_juni+manken_shirushi,88.26,85.93,6,8946,74.42,77.72,75.66,74.42,True,pass,False,,,,True,no_shirushi_auto_pass,74.31,13.95,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_5+yoso_juni,88.26,87.63,5,6414,80.65,75.17,76.78,75.17,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,joa_odds_shisu+shirushi_code_4+shirushi_code_6,88.26,89.46,9,6903,81.35,79.69,80.49,79.69,True,pass,True,69.06,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,kijun_odds_tansho+shirushi_code_4+shirushi_code_6,88.26,89.46,9,6903,81.35,79.69,80.49,79.69,True,pass,True,69.06,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho+shirushi_code_2+wakuban,88.25,84.79,7,6647,79.57,81.06,75.94,75.94,True,pass,True,70.4,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_bataiju_bin+shirushi_code_5,88.24,88.48,9,6282,79.52,79.5,77.95,77.95,True,pass,True,66.98,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_ダ,kishu_shisu+shirushi_code_1+shirushi_code_5,88.22,76.43,7,8126,81.73,83.1,81.58,81.58,True,pass,True,70.54,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_芝,shirushi_code_1+shirushi_code_5+shirushi_code_6,88.2,72.75,6,3102,79.69,83.84,80.41,79.69,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_芝,kijun_ninkijun_tansho+kijun_odds_fukusho+shirushi_code_6,88.18,82.95,4,3102,76.07,82.66,81.11,76.07,True,pass,True,72.32,5.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+prev1_kyakushitsu+shirushi_code_2,88.15,72.83,24,6414,81.92,79.58,78.18,78.18,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,barei+shirushi_code_5+shirushi_code_6,88.12,76.45,4,2167,84.93,80.87,84.58,80.87,True,pass,True,85.98,15.0,7.0,True,pass,74.75,13.37,True,pass,True
KEIBAJO_SURFACE_08_ダ,goal_sa+kyori_tekisei+taikei_tomo,88.1,75.72,32,7800,74.18,74.6,77.03,74.18,True,pass,False,,,,True,no_shirushi_auto_pass,70.61,17.49,True,pass,True
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_sa+shirushi_code_2,88.1,83.07,5,6414,82.39,78.52,79.03,78.52,True,pass,True,71.9,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+goal_juni+kyori_tekisei,88.1,78.99,7,6282,75.75,73.86,77.19,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,70.65,17.45,True,pass,True
KEIBAJO_SURFACE_06_ダ,goal_sa+prev1_keibajo+yy_int,88.08,74.61,59,8946,73.89,74.54,74.85,73.89,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kohan_3f_juni+kyori_tekisei,88.04,81.31,9,6282,75.75,73.86,77.19,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,70.42,17.62,True,pass,True
KEIBAJO_SURFACE_08_ダ,manken_shirushi+shirushi_code_4+shirushi_code_5,88.04,82.03,9,7800,77.25,79.54,83.35,77.25,True,pass,True,70.66,15.0,7.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+shirushi_code_6+taikei_dou,88.01,81.84,2,2167,79.27,81.22,80.96,79.27,True,pass,True,66.19,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+prev1_chakujun+shirushi_code_6,88.01,73.15,4,6414,83.23,76.36,76.35,76.35,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,joa_ls_shisu+kijun_ninkijun_tansho+shirushi_code_1,87.99,65.28,9,2257,77.74,79.2,78.76,77.74,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+prev1_kyakushitsu+shirushi_code_2,87.97,81.44,6,6414,81.92,79.58,78.18,78.18,True,pass,True,72.1,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+manken_shirushi+shirushi_code_5,87.94,89.66,6,7800,77.84,78.54,82.84,77.84,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_4+yy_int,87.93,78.88,25,6282,80.03,78.18,78.51,78.18,True,pass,True,74.29,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_ダ,manken_shirushi+shirushi_code_3+shirushi_code_5,87.91,84.23,15,8126,80.79,83.66,79.61,79.61,True,pass,True,69.76,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+manken_shirushi+prev1_keibajo,87.9,91.54,6,8946,75.03,78.16,76.61,75.03,True,pass,False,,,,True,no_shirushi_auto_pass,74.31,13.59,True,pass,True
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+shirushi_code_3+yuso_kubun,87.87,63.73,6,2167,81.32,77.41,80.11,77.41,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+manken_shirushi+shirushi_code_2,87.85,82.17,7,8946,79.49,82.29,80.02,79.49,True,pass,True,77.59,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,shirushi_code_2+shirushi_code_5+yoso_juni,87.85,73.93,8,6647,81.5,81.53,77.5,77.5,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+manken_shirushi+omo_tekisei_code,87.84,72.4,21,7800,73.71,76.26,78.33,73.71,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,barei+kijun_ninkijun_fukusho+shirushi_code_2,87.82,83.6,5,2167,84.54,80.94,86.18,80.94,True,pass,True,76.21,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+ls_shisu_juni+shirushi_code_2,87.82,78.75,2,6282,78.32,80.2,79.4,78.32,True,pass,True,63.58,10.0,7.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+hobokusaki_rank+prev2_chakujun,87.81,76.05,15,6414,74.86,75.22,75.84,74.86,True,pass,False,,,,True,no_shirushi_auto_pass,73.7,14.11,True,pass,True
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+manken_shirushi+yoso_juni,87.79,78.45,3,6282,75.4,74.8,80.13,74.8,True,pass,False,,,,True,no_shirushi_auto_pass,73.1,14.69,True,pass,True
KEIBAJO_SURFACE_07_ダ,hizume_code+shirushi_code_1+yy_int,87.77,65.25,24,6282,78.22,79.06,79.32,78.22,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_芝,kijun_odds_fukusho+shirushi_code_4+shirushi_code_6,87.76,74.7,3,3102,75.89,82.24,82.94,75.89,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,dochu_sa+omo_tekisei_code+wakuban,87.75,79.19,10,6414,75.4,74.75,74.95,74.75,True,pass,False,,,,True,no_shirushi_auto_pass,72.52,15.23,True,pass,True
KEIBAJO_SURFACE_08_芝,kishu_shisu+shirushi_code_1+shirushi_code_6,87.75,77.26,10,6414,83.85,76.88,78.5,76.88,True,pass,True,68.24,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+goal_juni+kyi_kyusha_rank,87.74,64.02,7,2167,75.19,75.95,75.45,75.19,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+goal_juni+kyi_kyusha_rank,87.74,64.02,7,2167,75.19,75.95,75.45,75.19,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_2+shirushi_code_5,87.73,83.47,3,6282,79.74,80.28,79.99,79.74,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+shirushi_code_5+yoso_juni,87.71,82.02,6,6647,80.3,79.67,74.52,74.52,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_3+shutoku_shokin_ruikei,87.69,83.97,8,6414,81.21,75.8,76.56,75.8,True,pass,True,69.77,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+shirushi_code_2+yoso_juni,87.67,80.26,8,6414,82.39,78.52,79.03,78.52,True,pass,True,63.58,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+shirushi_code_2+wakuban,87.66,85.04,10,8946,79.94,81.56,79.93,79.93,True,pass,True,81.75,8.0,3.0,True,pass,74.89,12.77,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+prev1_kyakushitsu+yoso_juni,87.64,85.23,7,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,75.07,12.57,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_4+shutoku_shokin_ruikei,87.62,75.57,7,6414,80.92,73.99,75.12,73.99,True,pass,True,65.88,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,pace_shisu_juni+ten_shisu_juni+yoso_juni,87.53,81.34,6,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,72.35,15.18,True,pass,True
KEIBAJO_SURFACE_07_ダ,goal_juni+kijun_ninkijun_fukusho+yy_int,87.53,73.08,29,6282,75.75,73.86,74.71,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+prev1_kyakushitsu+shirushi_code_3,87.52,79.25,6,6414,80.98,76.49,75.63,75.63,True,pass,True,70.09,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,kyori+shirushi_code_4+yoso_juni,87.52,76.71,8,6414,80.92,73.99,75.12,73.99,True,pass,True,66.15,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+prev1_kyakushitsu+prev3_chakujun,87.51,83.83,6,8946,75.74,76.12,76.46,75.74,True,pass,False,,,,True,no_shirushi_auto_pass,74.16,13.35,True,pass,True
KEIBAJO_SURFACE_01_ダ,prev1_kyakushitsu+shirushi_code_1+shirushi_code_2,87.48,84.24,9,2167,83.74,81.51,85.65,81.51,True,pass,True,72.01,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_1+shirushi_code_2,87.46,86.39,4,2167,84.55,81.14,85.34,81.14,True,pass,True,74.43,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_02_ダ,joa_ls_shisu+shirushi_code_3+shirushi_code_5,87.45,94.09,4,1470,80.03,88.71,89.76,80.03,True,pass,True,67.77,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_fukusho+shirushi_code_2+wakuban,87.43,84.79,7,6647,79.57,81.06,75.94,75.94,True,pass,True,69.96,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+moshoku_code+shirushi_code_2,87.42,85.37,9,6647,79.57,81.06,75.94,75.94,True,pass,True,73.51,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,kyori+prev1_chakujun+shirushi_code_1,87.42,82.81,5,6414,81.21,77.12,77.55,77.12,True,pass,True,63.33,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_4+ten_shisu_juni,87.4,79.74,3,6282,80.03,78.18,78.51,78.18,True,pass,True,76.13,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,manken_shirushi+shirushi_code_2+uma_deokure_ritsu,87.39,77.36,10,8946,80.01,83.94,81.29,80.01,True,pass,True,69.7,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_juni+shirushi_code_2,87.37,81.36,8,6414,82.39,78.52,79.03,78.52,True,pass,True,65.06,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+kyori_tekisei+shirushi_code_1,87.35,79.06,10,7800,77.26,77.93,78.54,77.26,True,pass,True,75.98,15.0,7.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+kijun_ninkijun_tansho+shirushi_code_2,87.34,79.3,4,2167,84.54,80.94,86.18,80.94,True,pass,True,74.21,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+kijun_ninkijun_tansho+shirushi_code_2,87.34,79.3,4,2167,84.54,80.94,86.18,80.94,True,pass,True,74.21,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,kyori_tekisei+manken_shirushi+shirushi_code_2,87.34,78.03,18,7800,75.2,80.31,83.18,75.2,True,pass,True,70.93,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,joho_shisu+shirushi_code_1+shirushi_code_4,87.33,59.32,6,6903,81.31,78.85,80.44,78.85,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,goal_juni+goal_sa+pace_yoso,87.32,82.83,3,2257,74.39,73.3,75.26,73.3,True,pass,False,,,,True,no_shirushi_auto_pass,78.89,8.43,True,pass,True
KEIBAJO_SURFACE_01_芝,kijun_ninkijun_fukusho+kijun_odds_fukusho+shirushi_code_1,87.32,86.07,3,3102,78.82,82.01,79.35,78.82,True,pass,True,63.64,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+goal_juni+kijun_ninkijun_fukusho,87.3,77.7,3,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,70.65,16.65,True,pass,True
KEIBAJO_SURFACE_05_芝,kishu_shisu+shirushi_code_2+shirushi_code_3,87.28,76.26,9,6903,82.1,80.89,81.37,80.89,True,pass,True,66.9,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+joa_ls_shisu+shirushi_code_1,87.26,66.0,25,7800,77.26,77.93,77.86,77.26,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,ichi_shisu+shirushi_code_1+shutoku_shokin_ruikei,87.25,81.46,2,2257,77.74,79.2,78.76,77.74,True,pass,True,58.03,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code+ichi_shisu+shirushi_code_1,87.25,81.46,2,2257,77.74,79.2,78.76,77.74,True,pass,True,57.94,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_02_芝,moshoku_code+shirushi_code_1+shirushi_code_3,87.24,73.51,4,2257,78.41,82.02,81.29,78.41,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,ichi_shisu_juni+shirushi_code_1+shirushi_code_3,87.23,79.57,2,2257,78.41,82.02,81.29,78.41,True,pass,True,71.32,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,ls_shisu_juni+prev1_chakujun+shirushi_code_4,87.22,70.27,25,6414,80.9,74.53,74.43,74.43,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,ichi_shisu+kyori_tekisei+shirushi_code_1,87.19,,0,0,,,,,False,insufficient_oot_bins,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_芝,gekiso_juni+kijun_ninkijun_fukusho+shirushi_code_1,87.16,84.34,3,3102,78.82,82.01,79.35,78.82,True,pass,True,69.15,5.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_6+yoso_juni,87.12,82.42,7,6282,79.87,78.9,77.64,77.64,True,pass,True,68.56,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+manken_shirushi+shirushi_code_1,87.09,87.67,5,6414,79.74,77.97,80.13,77.97,True,pass,True,68.65,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+prev1_chakujun+shirushi_code_4,87.06,81.36,4,6414,80.9,74.53,74.43,74.43,True,pass,True,62.78,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,shirushi_code_4+shirushi_code_6+taikei_tomo,87.05,71.08,29,6903,81.47,80.13,79.42,79.42,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+manken_shirushi+shirushi_code_2,87.03,71.99,9,7800,75.2,80.31,83.12,75.2,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kyori_tekisei+manken_shirushi+shirushi_code_2,87.02,73.12,6,6282,76.96,80.56,85.02,76.96,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+manken_shirushi+shirushi_code_4,87.02,85.79,4,6414,80.47,76.31,77.24,76.31,True,pass,True,66.61,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+ls_shisu_juni+shirushi_code_6,87.01,70.36,16,6414,82.9,75.74,76.66,75.74,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_bataiju_bin+yoso_juni,87.0,82.74,7,6282,76.18,73.84,75.3,73.84,True,pass,False,,,,True,no_shirushi_auto_pass,67.55,19.45,True,pass,True
KEIBAJO_SURFACE_08_ダ,manken_shirushi+shirushi_code_1+shirushi_code_5,86.97,87.29,7,7800,77.14,80.34,84.08,77.14,True,pass,True,67.57,10.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,futan_juryo+shirushi_code_6+yoso_juni,86.96,78.78,14,6414,82.9,75.74,76.66,75.74,True,pass,True,69.1,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,kyi_kyusha_rank+shirushi_code_4+yoso_juni,86.96,71.29,10,6414,80.92,74.07,75.12,74.07,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+ls_shisu_juni+shirushi_code_2,86.92,68.91,36,7800,77.8,79.05,80.3,77.8,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_09_ダ,joa_odds_shisu+kijun_odds_tansho+shirushi_code_1,86.91,79.64,6,6519,81.09,78.29,76.06,76.06,True,pass,True,70.75,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kyori_tekisei+shirushi_code_1+ten_shisu_juni,86.9,75.6,6,6282,77.75,79.24,80.35,77.75,True,pass,True,71.12,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,hizume_code+shirushi_code_2+shirushi_code_6,86.9,76.31,12,6903,81.94,82.96,82.04,81.94,True,pass,True,71.81,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+shirushi_code_2+wakuban,86.89,87.1,9,6647,79.57,81.06,75.94,75.94,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,joho_shisu+shirushi_code_3+shirushi_code_4,86.85,84.05,13,6903,81.65,79.13,79.93,79.13,True,pass,True,67.2,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyi_kyusha_rank+shirushi_code_2,86.83,79.98,19,6414,82.39,78.61,79.03,78.61,True,pass,True,71.95,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_2+shirushi_code_5,86.82,87.55,5,6414,83.25,78.17,79.29,78.17,True,pass,True,77.35,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_sa+shirushi_code_3,86.8,75.77,9,6414,81.21,75.8,76.56,75.8,True,pass,True,69.37,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+kyi_kyusha_rank+shirushi_code_6,86.8,86.51,2,6282,79.87,78.9,77.64,77.64,True,pass,True,68.25,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,shirushi_code_1+shirushi_code_6+taikei_tomo,86.79,68.96,18,6903,82.3,81.0,80.44,80.44,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_2+shirushi_code_6,86.79,75.91,4,6282,80.18,81.09,79.83,79.83,True,pass,True,74.38,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+prev1_kyakushitsu+shirushi_code_2,86.79,88.65,7,8946,80.72,83.41,80.5,80.5,True,pass,True,74.1,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+shirushi_code_4+shirushi_code_6,86.79,78.06,6,2167,81.31,80.29,82.44,80.29,True,pass,True,70.44,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+shirushi_code_2+yy_int,86.78,75.33,49,7800,77.8,79.05,80.3,77.8,True,pass,True,71.65,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+manken_shirushi+shirushi_code_2,86.78,80.43,7,7800,75.2,80.31,83.12,75.2,True,pass,True,68.9,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_4+yoso_juni,86.75,80.18,6,2167,79.0,78.8,81.38,78.8,True,pass,True,71.31,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+kyori_tekisei+shirushi_code_5,86.72,84.81,16,7800,77.94,77.28,80.5,77.28,True,pass,True,69.66,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_ダ,manken_shirushi+shirushi_code_2+shirushi_code_6,86.71,89.34,6,8126,84.84,83.27,83.21,83.21,True,pass,True,66.78,8.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+ls_shisu_juni+shirushi_code_1,86.7,62.52,34,6414,80.83,76.44,77.69,76.44,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_corner4_bin+prev3_chakujun,86.68,79.46,3,6282,76.81,74.25,75.13,74.25,True,pass,False,,,,True,no_shirushi_auto_pass,72.05,14.63,True,pass,True
KEIBAJO_SURFACE_06_芝,hizume_code+shirushi_code_2+shirushi_code_3,86.67,73.16,8,6647,81.32,79.35,76.51,76.51,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_05_ダ,kishu_shisu+shirushi_code_2+shirushi_code_3,86.67,83.99,5,8126,84.02,84.5,83.06,83.06,True,pass,True,68.06,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+manken_shirushi+shirushi_code_4,86.66,80.99,3,6282,80.85,79.57,82.98,79.57,True,pass,True,71.5,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+manken_shirushi+uma_deokure_ritsu,86.66,89.43,6,8946,75.03,78.16,76.61,75.03,True,pass,False,,,,True,no_shirushi_auto_pass,74.31,12.35,True,pass,True
KEIBAJO_SURFACE_01_芝,kijun_ninkijun_tansho+kijun_odds_fukusho+shirushi_code_1,86.66,86.07,3,3102,78.82,82.01,79.35,78.82,True,pass,True,71.17,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
